dt1,dt2,l1,l2,r1,r2,t1,t2,th1,th2,v1,v2,x1,x2,xm1,xm2,y1,y2,ym1,ym2,eSpeed1,eSpeed2,pwm1,pwm2,vCtrl1,vCtrl2,xKalman1,yKalman1,xKalman2,yKalman2,xPred1,yPred1,xPred2,yPred2,State1,State2
0.48,0.36,1.9736,1.0409,1,5,5,3,-11.768,270,0,0.3,0.42567,0.165,0.425,0.138,0.17143,0.97965,0.178,0.958,0.004,0.0012581,662,658.06,0.048,0.032258,0.42567,0.17867,0.15965,0.97965,0.43,0.174,0.154,1.1952,accl,sync
0.52,0.39,1.9731,1.0572,1,5,5,3,-11.768,270,0,0.32,0.42518,0.165,0.425,0.138,0.17153,0.96329,0.178,0.958,0.004,0.001464,663,658.43,0.052,0.033722,0.42518,0.17818,0.14329,0.96329,0.43,0.174,0.154,1.1856,accl,sync
0.56,0.42,1.973,1.1352,1,5,5,3,-11.768,270,0,0.32,0.42505,0.165,0.425,0.14,0.17156,0.88534,0.178,0.872,0.004,0.0016261,664,658.84,0.056,0.035348,0.42505,0.17805,0.15334,0.88534,0.43,0.174,0.154,1.176,accl,sync
0.6,0.46,1.973,1.1466,1,5,5,3,-11.768,270,0,0.36,0.42501,0.165,0.425,0.14,0.17156,0.87393,0.178,0.872,0.004,0.002337,665,659.42,0.06,0.037685,0.42501,0.17801,0.14193,0.87393,0.43,0.174,0.154,1.1616,accl,sync
0.64,0.49,1.973,1.2271,1,5,5,3,-11.768,270,0,0.36,0.425,0.165,0.425,0.145,0.17157,0.79345,0.178,0.783,0.004,0.0017764,666,659.87,0.064,0.039462,0.425,0.178,0.15545,0.79345,0.43,0.174,0.154,1.1508,accl,sync
0.68,0.51,1.973,1.2354,1,4,5,3,-11.768,270,0,0.36,0.425,0.165,0.425,0.145,0.17157,0.78512,0.178,0.783,0.004,0.0012437,667,660.18,0.068,0.040705,0.425,0.178,0.14712,0.78512,0.43,0.174,0.154,1.1436,accl,sync
0.72,0.54,1.973,1.3148,1,4,5,3,-11.768,270,0,0.33,0.425,0.165,0.425,0.152,0.17157,0.70575,0.178,0.691,0.004,0.0020116,668,660.68,0.072,0.042717,0.425,0.178,0.16675,0.70575,0.43,0.174,0.154,1.1337,accl,sync
0.76,0.57,1.973,1.3264,1,4,5,3,-11.768,270,0,0.33,0.425,0.165,0.425,0.152,0.17157,0.69413,0.178,0.691,0.004,0.0020566,669,661.19,0.076,0.044773,0.425,0.178,0.15513,0.69413,0.43,0.174,0.154,1.1238,accl,sync
0.8,0.6,1.973,1.4077,1,4,5,3,-11.768,270,0,0.3,0.425,0.165,0.425,0.159,0.17157,0.61278,0.178,0.6,0.004,0.0020923,670,661.72,0.08,0.046866,0.425,0.178,0.17178,0.61278,0.43,0.174,0.154,1.1148,accl,sync
0.84,0.63,1.973,1.4179,1,4,5,3,-11.768,270,0,0.3,0.425,0.165,0.425,0.159,0.17157,0.6026,0.178,0.6,0.004,0.002121,671,662.25,0.084,0.048987,0.425,0.178,0.1616,0.6026,0.43,0.174,0.154,1.1058,accl,sync
0.88,0.66,1.973,1.4969,1,4,5,3,-11.768,270,0,0.26,0.425,0.165,0.425,0.165,0.17157,0.52362,0.178,0.511,0.004,0.0021443,672,662.78,0.088,0.051131,0.425,0.178,0.17762,0.52362,0.43,0.174,0.154,1.098,accl,sync
0.92,0.68,1.9724,1.5064,1,5,5,3,-11.87,270,0,0.26,0.4244,0.165,0.424,0.165,0.17169,0.51414,0.176,0.511,0.004,0.0014421,673,663.14,0.092,0.052573,0.4244,0.1764,0.16814,0.51414,0.43,0.174,0.154,1.0928,accl,sync
0.96,0.71,1.9721,1.5787,1,5,5,4,-11.87,-78.977,0,0.26,0.42411,0.16857,0.424,0.182,0.17175,0.44194,0.176,0.43,0.004,0.0022498,674,663.71,0.096,0.054823,0.42411,0.17611,0.19394,0.44194,0.43,0.174,0.15549,1.0851,accl,sync
1,0.74,1.972,1.5879,1,5,5,4,-11.87,-78.977,0,0.26,0.42403,0.17007,0.424,0.182,0.17177,0.43283,0.176,0.43,0.004,0.0022533,675,664.27,0.1,0.057076,0.42403,0.17603,0.18483,0.43283,0.43,0.174,0.15698,1.0775,accl,sync
1.04,0.77,1.972,1.6605,1,5,5,4,-11.87,-64.49,0,0.26,0.42401,0.19099,0.424,0.205,0.17177,0.36264,0.176,0.354,0.004,0.0022561,676,664.83,0.104,0.059332,0.42401,0.17601,0.21364,0.36264,0.43,0.174,0.16034,1.0704,accl,sync
1.08,0.8,1.972,1.8002,1,5,5,5,-11.87,-51.771,0,0.23,0.424,0.2502,0.424,0.245,0.17177,0.27063,0.176,0.297,0.004,0.003,677,665.58,0.108,0.062332,0.424,0.176,0.2502,0.3022,0.43,0.174,0.16461,1.065,accl,accl
1.12,0.83,1.972,1.8058,1,5,5,5,-11.87,-51.771,0,0.23,0.424,0.24645,0.424,0.245,0.17177,0.2748,0.176,0.297,0.004,0.003,678,666.33,0.112,0.065332,0.424,0.176,0.24645,0.29845,0.43,0.174,0.16888,1.0596,accl,accl
1.16,0.86,1.972,1.8076,1,5,5,5,-11.87,-51.771,0,0.23,0.424,0.24528,0.424,0.245,0.17177,0.27614,0.176,0.297,0.004,0.003,679,667.08,0.116,0.068332,0.424,0.176,0.24528,0.29728,0.43,0.174,0.17315,1.0542,accl,accl
1.2,0.88,1.972,1.8394,1,6,5,5,-11.87,-37.728,0,0.22,0.424,0.30111,0.424,0.302,0.17177,0.22553,0.176,0.247,0.004,0.002,680,667.58,0.12,0.070332,0.424,0.176,0.30111,0.24611,0.43,0.174,0.17663,1.0515,accl,accl
1.24,0.9,1.972,1.8403,1,6,5,5,-11.87,-37.728,0,0.22,0.424,0.30182,0.424,0.302,0.17177,0.22503,0.176,0.247,0.004,0.002,681,668.08,0.124,0.072332,0.424,0.176,0.30182,0.24682,0.43,0.174,0.18011,1.0488,accl,accl
1.28,0.92,1.972,1.9036,1,6,5,5,-11.87,-24.736,0,0.23,0.424,0.35717,0.424,0.361,0.17177,0.19338,0.176,0.21,0.004,0.002,682,668.58,0.128,0.074332,0.424,0.176,0.35717,0.20617,0.43,0.174,0.18429,1.0469,accl,accl
1.32,0.95,1.972,1.9068,1,6,5,5,-11.87,-24.736,0,0.23,0.424,0.36018,0.424,0.361,0.17177,0.19205,0.176,0.21,0.004,0.003,683,669.33,0.132,0.077332,0.424,0.176,0.36018,0.20918,0.43,0.174,0.19056,1.044,accl,accl
1.36,0.99,1.9741,1.9665,1,6,5,5,-11.414,-12.225,0,0.15,0.42613,0.41842,0.426,0.425,0.17134,0.17298,0.173,0.19,0.004,0.004,684,670.33,0.136,0.081332,0.42613,0.17313,0.41842,0.18342,0.43,0.174,0.19642,1.0427,accl,accl
1.4,1.02,1.974,2.0529,1,6,5,6,-11.414,360,0,0.15,0.42604,0.47816,0.426,0.486,0.17136,0.165,0.173,0.178,0.004,-0.0075,685,668.46,0.14,0.073832,0.42604,0.17304,0.47816,0.17016,0.43,0.174,0.20092,1.0427,accl,brak
1.44,1.05,1.974,2.0465,1,6,5,6,-11.414,360,0,0.21,0.42601,0.48455,0.426,0.486,0.17136,0.165,0.173,0.178,0.004,-0.0075,686,666.58,0.144,0.066332,0.42601,0.17301,0.48455,0.17655,0.43,0.174,0.20722,1.0427,accl,brak
1.48,1.08,1.9739,2.0833,1,6,5,6,-11.414,360,0,0.21,0.426,0.53232,0.426,0.539,0.17136,0.165,0.173,0.171,0.004,-0.0075,687,664.71,0.148,0.058832,0.426,0.173,0.53232,0.16432,0.43,0.174,0.21352,1.0427,accl,brak
1.52,1.11,1.9739,2.0891,1,6,5,6,-11.414,360,0,0.26,0.426,0.53813,0.426,0.539,0.17136,0.165,0.173,0.171,0.004,-0.0075,688,662.83,0.152,0.051332,0.426,0.173,0.53813,0.17013,0.43,0.174,0.22132,1.0427,accl,brak
1.56,1.14,1.9739,2.139,1,6,5,6,-11.414,360,0,0.26,0.426,0.58795,0.426,0.595,0.17136,0.165,0.173,0.166,0.004,-0.0075,689,660.96,0.156,0.043832,0.426,0.173,0.58795,0.15895,0.43,0.174,0.22912,1.0427,accl,brak
1.6,1.17,1.9739,2.145,1,6,5,6,-11.414,360,0,0.26,0.426,0.59401,0.426,0.595,0.17136,0.165,0.173,0.166,0.004,-0.0075,690,659.08,0.16,0.036332,0.426,0.173,0.59401,0.16501,0.43,0.174,0.23692,1.0427,accl,brak
1.64,1.2,1.9739,2.1995,1,6,5,6,-11.414,360,0,0.3,0.426,0.64853,0.426,0.657,0.17136,0.165,0.173,0.165,0.004,-0.0075,691,657.21,0.164,0.028832,0.426,0.173,0.64853,0.15653,0.43,0.174,0.24592,1.0427,accl,brak
1.68,1.23,1.9739,2.2069,1,6,5,6,-11.414,360,0,0.33,0.426,0.65589,0.426,0.657,0.17136,0.165,0.173,0.165,0.004,-0.0075,692,655.33,0.168,0.021332,0.426,0.173,0.65589,0.16389,0.43,0.174,0.25582,1.0427,accl,brak
1.72,1.26,1.9739,2.2742,1,6,5,6,-11.414,360,0,0.33,0.426,0.72322,0.426,0.733,0.17136,0.165,0.173,0.159,0.004,-0.0075,693,653.46,0.172,0.013832,0.426,0.173,0.72322,0.14922,0.43,0.174,0.26572,1.0427,accl,brak
1.76,1.29,1.9739,2.2825,1,6,5,6,-11.414,360,0,0.33,0.426,0.73148,0.426,0.733,0.17136,0.165,0.173,0.159,-0.0087597,-0.0075,690.81,651.58,0.16324,0.0063323,0.426,0.173,0.73148,0.15748,0.43,0.174,0.27562,1.0427,sync,brak
1.8,1.32,1.9739,2.3558,1,6,5,6,-11.414,360,0,0.34,0.426,0.80479,0.426,0.817,0.17136,0.165,0.173,0.16,-0.0091526,-0.0075,688.52,650,0.15409,-0.0011677,0.426,0.173,0.80479,0.14779,0.43,0.174,0.28582,1.0427,sync,brak
1.84,1.35,1.9739,2.3658,1,6,5,6,-11.414,360,0,0.34,0.426,0.81477,0.426,0.817,0.17136,0.165,0.173,0.16,-0.009589,0.0011677,686.12,650.29,0.1445,0,0.426,0.173,0.81477,0.15777,0.43,0.174,0.29602,1.0427,sync,stop
1.88,1.38,1.9739,2.4501,1,6,5,6,-11.414,360,0,0.35,0.426,0.8991,0.426,0.914,0.17136,0.165,0.173,0.164,-0.004,0,685.12,650,0.1405,0,0.426,0.173,0.8991,0.1491,0.43,0.174,0.30652,1.0427,sync,wait
1.92,1.41,1.9739,2.5494,1,6,5,6,-11.414,360,0,0.35,0.426,0.99834,0.426,1.018,0.17136,0.165,0.173,0.166,-0.004,0,684.12,650,0.1365,0,0.426,0.173,0.99834,0.14634,0.43,0.174,0.31702,1.0427,sync,wait
1.96,1.45,1.9739,2.565,1,6,5,6,-11.414,360,0,0.34,0.426,1.014,0.426,1.018,0.17136,0.165,0.173,0.166,-0.004,0,683.12,650,0.1325,0,0.426,0.173,1.014,0.16196,0.43,0.174,0.33062,1.0427,sync,wait
2,1.48,1.9739,2.6582,1,6,5,6,-11.414,360,0,0.34,0.426,1.1072,0.426,1.121,0.17136,0.165,0.173,0.167,-0.004,0,682.12,650,0.1285,0,0.426,0.173,1.1072,0.15318,0.43,0.174,0.34082,1.0427,sync,wait
2.04,1.51,1.9739,2.6687,1,6,5,6,-11.414,360,0,0.2,0.426,1.1176,0.426,1.121,0.17136,0.165,0.173,0.167,-0.004,0,681.12,650,0.1245,0,0.426,0.173,1.1176,0.16365,0.43,0.174,0.34682,1.0427,sync,wait
2.08,1.54,1.9739,2.7627,1,6,5,6,-11.414,360,0,0.2,0.426,1.2117,0.426,1.229,0.17136,0.165,0.173,0.169,-0.004,0,680.12,650,0.1205,0,0.426,0.173,1.2117,0.15165,0.43,0.174,0.35282,1.0427,sync,wait
2.12,1.57,1.9739,2.7755,1,6,5,6,-11.414,360,0,0.2,0.426,1.2245,0.426,1.229,0.17136,0.165,0.173,0.169,-0.004,0.003,679.12,650.75,0.1165,0.003,0.426,0.173,1.2245,0.1645,0.43,0.174,0.35882,1.0427,sync,accl
2.16,1.6,1.9739,2.8454,1,6,5,6,-11.414,360,0,0.03,0.426,1.2944,0.426,1.309,0.17136,0.165,0.173,0.174,-0.004,0.003,678.12,651.5,0.1125,0.006,0.426,0.173,1.2944,0.15939,0.43,0.174,0.35972,1.0427,sync,accl
2.2,1.63,1.9739,2.8556,1,6,5,6,-11.414,360,0,0.03,0.426,1.3046,0.426,1.309,0.17136,0.165,0.173,0.174,-0.0038933,0.003,677.15,652.25,0.10861,0.009,0.426,0.173,1.3046,0.16956,0.43,0.174,0.36062,1.0427,sync,accl
2.24,1.66,1.9739,2.769,1,6,5,6,-11.414,360,0,0.02,0.426,1.218,0.426,1.203,0.17136,0.165,0.173,0.176,-0.003779,0.003,676.21,653,0.10483,0.012,0.426,0.173,1.218,0.19102,0.43,0.174,0.36122,1.0427,sync,accl
2.28,1.69,1.9739,2.7588,1,6,5,6,-11.414,360,0,0.02,0.426,1.2078,0.426,1.203,0.17136,0.165,0.173,0.176,-0.0036566,0.003,675.29,653.75,0.10117,0.015,0.426,0.173,1.2078,0.18081,0.43,0.174,0.36182,1.0427,sync,accl
2.32,1.72,1.9739,2.7852,1,6,5,6,-11.414,360,0,0.12,0.426,1.2342,0.426,1.239,0.17136,0.165,0.173,0.184,-0.0035255,0.003,674.41,654.5,0.097644,0.018,0.426,0.173,1.2342,0.17917,0.43,0.174,0.36542,1.0427,sync,accl
2.36,1.74,1.9739,2.634,1,7,5,5,-11.414,-102.55,0,0.12,0.426,1.0703,0.426,1.074,0.17136,0.0092376,0.173,0.36,-0.0033855,0.002,673.56,655,0.094259,0.02,0.426,0.173,1.0703,0.35631,0.43,0.174,0.3649,1.0404,sync,accl
2.4,1.76,1.9739,2.6357,1,7,5,5,-11.414,-102.55,0,0.22,0.426,1.0716,0.426,1.074,0.17136,0.0076209,0.173,0.36,-0.0032361,0.002,672.76,655.5,0.091022,0.022,0.426,0.173,1.0716,0.35765,0.43,0.174,0.36394,1.0361,sync,accl
2.44,1.79,1.9739,2.6456,1,7,5,5,-11.414,-102.07,0,0.22,0.426,1.0791,0.426,1.084,0.17136,-0.0013876,0.173,0.363,-0.0031211,0.003,671.98,656.25,0.087901,0.025,0.426,0.173,1.0791,0.35814,0.43,0.174,0.36256,1.0296,sync,accl
2.48,1.82,1.9771,2.6483,1,7,5,5,-10.784,-102.07,0,0.22,0.4292,1.0812,0.43,1.084,0.17074,-0.0038386,0.175,0.363,-0.0029989,0.003,671.23,657,0.084902,0.028,0.4292,0.1742,1.0812,0.36019,0.43,0.174,0.36118,1.0232,sync,accl
4.01,1.85,3.9982,2.886,1,7,5,5,-65.006,-98.929,0.15,0.2,2.0519,1.2572,2.515,1.292,-1.0377,-0.20493,1.434,0.364,-0.3825,0.003,650,657.75,-0.2976,0.031,2.0519,0.9709,1.2572,0.32917,0.52697,-0.034008,0.36025,1.0172,brak,accl
4.05,1.88,5.5316,2.9174,1,7,5,5,-64.146,-98.929,0.15,0.2,3.1378,1.28,3.15,1.292,-2.1378,-0.23004,1.779,0.364,0.2976,0.003,724.4,658.5,0,0.034,3.1378,1.7668,1.28,0.35199,0.52958,-0.039408,0.35932,1.0113,stop,accl
4.09,1.91,5.544,2.9853,1,7,5,5,-64.146,-98.412,0.15,0.22,3.1466,1.3292,3.15,1.342,-2.1466,-0.28372,1.779,0.364,0,0.003,724.4,659.25,0,0.037,3.1466,1.7756,1.3292,0.35121,0.5322,-0.044807,0.35836,1.0048,wait,accl
4.13,1.94,5.547,2.9958,1,7,5,5,-64.146,-98.412,0.15,0.22,3.1487,1.3368,3.15,1.342,-2.1488,-0.29196,1.779,0.364,0,0.003,724.4,660,0,0.04,3.1487,1.7777,1.3368,0.35881,0.53482,-0.050207,0.35739,0.99826,wait,accl
4.17,1.96,5.5478,3.1161,1,8,5,7,-64.146,12.611,0.15,0.19,3.1493,1.5649,3.15,1.576,-2.1493,0.16967,1.779,0.195,0,0.002,724.4,660.5,0,0.042,3.1493,1.7783,1.5649,0.18388,0.53743,-0.055606,0.3611,0.99909,wait,accl
4.21,1.99,5.1428,3.1891,1,8,7,7,128.17,27.047,0.15,0.19,3.1499,1.6355,3.15,1.655,-1.1174,0.19022,1.779,0.206,0,0.003,724.4,661.25,0,0.045,3.1499,1.7789,1.6355,0.18654,0.53373,-0.050889,0.36617,1.0017,wait,accl
4.25,2.02,5.1431,3.2046,1,8,7,7,128.17,27.047,0.15,0.2,3.1501,1.6501,3.15,1.655,-1.1176,0.19673,1.779,0.206,0,0.003,724.4,662,0,0.048,3.1501,1.7791,1.6501,0.20107,0.53002,-0.046172,0.37152,1.0044,wait,accl
4.29,2.05,5.1432,3.2484,1,8,7,7,128.17,35.846,0.15,0.2,3.1502,1.6894,3.15,1.7,-1.1176,0.21899,1.779,0.227,0,0.003,724.4,662.75,0,0.051,3.1502,1.7792,1.6894,0.21639,0.52631,-0.041454,0.37638,1.0079,wait,accl
4.33,2.09,5.1432,3.2588,1,8,7,7,128.17,35.846,0.15,0.2,3.1502,1.6984,3.15,1.7,-1.1177,0.22519,1.779,0.227,0,0.004,724.4,663.75,0,0.055,3.1502,1.7792,1.6984,0.22542,0.5226,-0.036737,0.38287,1.0126,wait,accl
4.37,2.12,5.1432,3.3414,1,8,7,8,128.17,45.598,0.15,0.2,3.1502,1.7214,3.15,1.752,-1.1177,0.24314,1.779,0.253,0,0.003,724.4,664.5,0,0.058,3.1502,1.7792,1.7421,0.24314,0.5189,-0.03202,0.38706,1.0169,wait,accl
4.41,2.15,5.3548,3.3292,1,8,8,8,150.89,45.598,0.15,0.2,2.9112,1.7305,2.246,1.752,1.9284,0.25126,1.812,0.253,0,0.003,724.4,665.25,0,0.061,2.3624,1.9284,1.7503,0.25126,0.51365,-0.029101,0.39126,1.0212,wait,accl
4.45,2.18,5.2334,3.3253,1,8,8,8,150.89,45.598,0.47,0.22,2.8226,1.7334,2.246,1.752,1.8422,0.25392,1.812,0.253,0,0.003,724.4,666,0,0.064,2.2762,1.8422,1.7529,0.25392,0.49723,-0.019956,0.39588,1.0259,wait,accl
4.49,2.2,5.2009,3.3248,1,9,8,8,150.89,45.598,0.47,0.22,2.7988,1.7337,2.246,1.752,1.8191,0.25426,1.812,0.253,0,0.002,724.4,666.5,0,0.066,2.2531,1.8191,1.7533,0.25426,0.4808,-0.010811,0.39896,1.029,wait,accl
4.53,2.22,5.1922,3.3594,1,9,8,8,150.89,60.93,0.47,0.22,2.7924,1.7682,2.246,1.823,1.8129,0.29264,1.812,0.316,0,0.002,724.4,667,0,0.068,2.2469,1.8129,1.7996,0.29264,0.46438,-0.0016665,0.4011,1.0329,wait,accl
4.57,2.25,5.1899,3.3793,1,9,8,8,150.89,60.93,0.47,0.22,2.7907,1.7798,2.246,1.823,1.8113,0.30882,1.812,0.316,0,0.003,724.4,667.75,0,0.071,2.2453,1.8113,1.8158,0.30882,0.44795,0.0074784,0.4043,1.0387,wait,accl
4.61,2.28,5.1892,3.4253,1,9,8,8,150.89,70.253,0.47,0.19,2.7902,1.8029,2.246,1.861,1.8108,0.34908,1.812,0.364,0,0.003,724.4,668.5,0,0.074,2.2448,1.8108,1.8461,0.34908,0.43152,0.016623,0.40623,1.044,wait,accl
4.65,2.31,5.1891,3.4376,1,9,8,8,150.89,70.253,0.47,0.19,2.7901,1.8081,2.246,1.861,1.8107,0.36045,1.812,0.364,0,0.003,724.4,669.25,0,0.077,2.2447,1.8107,1.8575,0.36045,0.4151,0.025768,0.40816,1.0494,wait,accl
4.69,2.34,5.189,3.4879,1,9,8,8,150.89,80.026,0.47,0.24,2.7901,1.8248,2.246,1.891,1.8107,0.40923,1.812,0.423,0,0.003,724.4,670,0,0.08,2.2447,1.8107,1.8772,0.40923,0.39867,0.034913,0.4094,1.0565,wait,accl
4.73,2.37,5.189,3.4986,1,9,8,8,150.89,80.026,0.47,0.24,2.7901,1.8274,2.246,1.891,1.8107,0.41999,1.812,0.423,0,0.003,724.4,670.75,0,0.083,2.2447,1.8107,1.888,0.41999,0.38225,0.044058,0.41065,1.0636,wait,accl
4.77,2.4,5.189,3.5734,1,9,8,9,150.89,450,0.47,0.24,2.7901,1.835,2.246,1.896,1.8107,0.48816,1.812,0.501,0,0.003,724.4,671.5,0,0.086,2.2447,1.8107,1.8832,0.48816,0.36582,0.053203,0.41065,1.0708,wait,accl
4.81,2.43,4.915,3.5799,1,9,11,9,163.18,450,0.47,0.29,1.6868,1.835,1.604,1.896,1.7827,0.49833,1.821,0.501,0,0.003,724.4,672.25,0,0.089,1.6868,1.9038,1.8933,0.49833,0.34782,0.058642,0.41065,1.0795,wait,accl
4.85,2.46,4.984,3.6138,1,9,11,9,163.18,450,0.47,0.29,1.6245,1.835,1.604,1.899,1.8142,0.53225,1.821,0.538,0,0.003,724.4,673,0,0.092,1.6245,1.8415,1.8933,0.53225,0.32983,0.064081,0.41065,1.0882,wait,accl
4.89,2.49,5.0013,3.6192,1,9,11,9,163.18,450,0.47,0.32,1.6078,1.835,1.604,1.899,1.8199,0.5377,1.821,0.538,0,0.003,724.4,673.75,0,0.095,1.6078,1.8248,1.8987,0.5377,0.31183,0.069521,0.41065,1.0978,wait,accl
4.93,2.52,5.006,3.7123,1,9,11,9,163.18,450,0.52,0.32,1.6032,1.835,1.604,1.865,1.8214,0.63074,1.821,0.64,0,0.003,724.4,674.5,0,0.098,1.6032,1.8202,1.8557,0.63074,0.29192,0.075538,0.41065,1.1074,wait,accl
4.97,2.55,5.0072,3.7201,1,9,11,9,163.18,450,0.52,0.32,1.6019,1.835,1.604,1.865,1.8217,0.6386,1.821,0.64,0,0.003,724.4,675.25,0,0.101,1.6019,1.8189,1.8636,0.6386,0.27201,0.081556,0.41065,1.117,wait,accl
5.01,2.58,5.0076,3.8124,1,9,11,9,163.18,450,0.52,0.32,1.6016,1.835,1.604,1.841,1.8218,0.73083,1.821,0.742,0,0.003,724.4,676,0,0.104,1.6016,1.8186,1.8298,0.73083,0.2521,0.087574,0.41065,1.1266,wait,accl
5.05,2.61,5.0077,3.8968,1,9,11,9,163.18,450,0.52,0.33,1.6015,1.835,1.604,1.845,1.8219,0.8153,1.821,0.832,0,0.003,724.4,676.75,0,0.107,1.6015,1.8185,1.8283,0.8153,0.23219,0.093592,0.41065,1.1365,wait,accl
5.09,2.64,5.0077,3.9098,1,9,11,9,163.18,450,0.52,0.33,1.6015,1.835,1.604,1.845,1.8219,0.82831,1.821,0.832,0.004,-0.003,725.4,676,0.004,0.104,1.6015,1.8185,1.8413,0.82831,0.21228,0.09961,0.41065,1.1464,accl,sync
5.13,2.67,5.0077,4.0173,1,9,11,9,163.18,450,0.52,0.34,1.6015,1.835,1.604,1.826,1.8219,0.93575,1.821,0.951,0.004,-0.0028846,726.4,675.28,0.008,0.10112,1.6015,1.8185,1.8107,0.93575,0.19237,0.10563,0.41065,1.1566,accl,sync
5.17,2.7,5.0077,4.0293,1,9,11,9,163.18,450,0.52,0.34,1.6015,1.835,1.604,1.826,1.8219,0.94781,1.821,0.951,0.004,-0.0027626,727.4,674.59,0.012,0.098353,1.6015,1.8185,1.8228,0.94781,0.17246,0.11165,0.41065,1.1668,accl,sync
5.21,2.73,5.0077,4.0944,1,9,11,9,163.18,450,0.52,0.34,1.6015,1.835,1.604,1.849,1.8219,1.0129,1.821,1.028,0.004,-0.002634,728.4,673.93,0.016,0.095719,1.6015,1.8185,1.8339,1.0129,0.15255,0.11766,0.41065,1.177,accl,sync
5.25,2.76,5.0078,4.1064,1,9,11,9,163.18,450,0.54,0.34,1.6014,1.835,1.604,1.849,1.8219,1.0249,1.821,1.028,0.004,-0.0024985,729.4,673.31,0.02,0.09322,1.6014,1.8184,1.8459,1.0249,0.13187,0.12391,0.41065,1.1872,accl,sync
5.29,2.79,5.0078,4.1858,1,9,11,9,163.18,450,0.54,0.34,1.6014,1.835,1.604,1.861,1.8219,1.1043,1.821,1.12,0.004,-0.0023564,730.4,672.72,0.024,0.090864,1.6014,1.8184,1.8453,1.1043,0.1112,0.13016,0.41065,1.1974,accl,sync
5.33,2.81,5.0078,4.1978,1,10,11,9,163.18,450,0.54,0.37,1.6014,1.835,1.604,1.861,1.8219,1.1162,1.821,1.12,0.004,-0.0014717,731.4,672.35,0.028,0.089392,1.6014,1.8184,1.8572,1.1162,0.09052,0.13641,0.41065,1.2048,accl,sync
