dt1,dt2,l1,l2,r1,r2,t1,t2,th1,th2,v1,v2,x1,x2,xm1,xm2,y1,y2,ym1,ym2,eSpeed1,eSpeed2,pwm1,pwm2,vCtrl1,vCtrl2,xKalman1,yKalman1,xKalman2,yKalman2,xPred1,yPred1,xPred2,yPred2,State1,State2
0.64,0.64,1.6824,0.75783,4,3,4,3,-115.03,270,0.27,0.38,0.2005,0.165,0.173,0.174,0.63769,1.2627,0.638,1.263,0.004,0.0021942,665,759.59,0.06,0.038357,0.17269,0.63769,0.17368,1.2627,0.12006,0.6191,0.182,1.2666,accl,sync
0.68,0.68,1.9105,0.75784,5,3,5,3,-97.943,270,0.3,0.38,0.19057,0.165,0.189,0.174,0.36365,1.2627,0.532,1.263,0.004,0.004,666,760.59,0.064,0.042357,0.19057,0.53357,0.17367,1.2627,0.1184,0.60722,0.182,1.2514,accl,accl
0.72,0.72,1.9151,0.90559,5,3,5,3,-97.943,270,0.3,0.41,0.18878,0.165,0.189,0.167,0.36796,1.1149,0.532,1.112,0.004,0.0020439,667,761.1,0.068,0.044401,0.18878,0.53178,0.16991,1.1149,0.11674,0.59533,0.182,1.235,accl,sync
0.76,0.76,1.9152,0.90873,5,3,5,3,-97.943,270,0.26,0.41,0.18875,0.165,0.189,0.167,0.36805,1.1118,0.532,1.112,0.004,0.002126,668,761.63,0.072,0.046527,0.18875,0.53175,0.16678,1.1118,0.1153,0.58503,0.182,1.2186,accl,sync
0.8,0.8,1.9152,0.90885,5,3,5,3,-97.943,270,0.26,0.4,0.18875,0.165,0.189,0.167,0.36805,1.1117,0.532,1.112,0.004,0.00219,669,762.18,0.076,0.048717,0.18875,0.53175,0.16666,1.1117,0.11387,0.57473,0.182,1.2026,accl,sync
0.84,0.84,1.8273,0.90885,5,3,5,3,-70.248,270,0.26,0.4,0.23278,0.165,0.231,0.167,0.29134,1.1117,0.397,1.112,0.004,0.0022401,670,762.74,0.08,0.050957,0.23278,0.39878,0.16666,1.1117,0.11738,0.56494,0.182,1.1866,accl,sync
0.88,0.88,1.8303,1.1134,5,3,5,3,-70.248,270,0.26,0.4,0.23094,0.165,0.231,0.163,0.29375,0.90706,0.397,0.903,0.004,0.0022798,671,763.31,0.084,0.053237,0.23094,0.39694,0.16706,0.90706,0.1209,0.55515,0.182,1.1706,accl,sync
0.92,0.92,1.8304,1.9492,5,4,5,4,-70.248,-141.63,0.26,0.4,0.23087,0.23564,0.231,0.163,0.29385,0.9027,0.397,0.903,0.004,0.004,672,764.31,0.088,0.057237,0.23087,0.39687,0.1627,0.9027,0.12441,0.54537,0.16946,1.1607,accl,accl
0.96,0.96,2.2999,1.9491,6,4,6,4,360,-141.63,0.16,0.4,0.23113,0.23593,0.231,0.163,0.165,0.90252,0.397,0.903,0.004,0.0021499,673,764.85,0.092,0.059387,0.23113,0.39713,0.16252,0.90252,0.13081,0.54537,0.15691,1.1507,accl,sync
1,1,2.2124,1.9491,6,4,6,4,360,-141.63,0.16,0.4,0.31861,0.23594,0.318,0.163,0.165,0.90252,0.287,0.903,0.004,0.0021967,674,765.4,0.096,0.061583,0.31861,0.28761,0.16252,0.90252,0.13721,0.54537,0.14437,1.1408,accl,sync
1.04,1.04,2.2129,1.9491,6,4,6,4,360,-141.63,0.16,0.38,0.31816,0.23591,0.318,0.163,0.165,0.90254,0.287,0.903,0.004,0.0022355,675,765.95,0.1,0.063819,0.31816,0.28716,0.16254,0.90254,0.14361,0.54537,0.13245,1.1314,accl,sync
1.08,1.08,2.2128,1.7314,6,4,6,4,360,-120.46,0.3,0.38,0.31825,0.22707,0.318,0.172,0.165,0.68104,0.287,0.677,0.004,0.0022677,676,766.52,0.104,0.066087,0.31825,0.28725,0.17604,0.68104,0.15561,0.54537,0.12475,1.1183,accl,sync
1.12,1.12,2.2128,1.9718,6,5,6,5,360,-120.46,0.3,0.31,0.31826,0.17182,0.318,0.172,0.165,0.42379,0.287,0.677,0.004,0.0022948,677,767.1,0.108,0.068381,0.31826,0.28726,0.17182,0.67682,0.16761,0.54537,0.11846,1.1076,accl,sync
1.16,1.16,2.2128,1.9726,6,5,6,5,360,-120.46,0.3,0.31,0.31826,0.17164,0.318,0.172,0.165,0.42463,0.287,0.677,0.004,0.0023175,678,767.67,0.112,0.070699,0.31826,0.28726,0.17164,0.67664,0.17961,0.54537,0.11217,1.0969,accl,sync
1.2,1.2,2.2127,1.9725,6,5,6,5,360,-120.46,0.34,0.28,0.31829,0.17167,0.318,0.172,0.165,0.4245,0.287,0.677,0.004,0.0023367,679,768.26,0.116,0.073036,0.31829,0.28729,0.17167,0.67667,0.19321,0.54537,0.1065,1.0872,accl,sync
1.24,1.24,2.2127,1.8492,6,5,6,5,360,-87.483,0.34,0.28,0.31829,0.21995,0.318,0.217,0.165,0.30917,0.287,0.478,0.004,0.0023531,680,768.85,0.12,0.075389,0.31829,0.28729,0.21995,0.48095,0.20681,0.54537,0.10699,1.076,accl,sync
1.28,1.28,2.2127,1.8547,6,5,6,5,360,-87.483,0.38,0.28,0.31833,0.2169,0.318,0.217,0.165,0.31381,0.287,0.478,0.004,0.002367,681,769.44,0.124,0.077756,0.31833,0.28733,0.2169,0.4779,0.22201,0.54537,0.10748,1.0649,accl,sync
1.32,1.32,2.05,1.8549,6,5,6,5,360,-87.483,0.38,0.26,0.49901,0.21679,0.501,0.217,0.165,0.31398,0.216,0.478,0.004,0.004,682,770.44,0.128,0.081756,0.49901,0.21401,0.21679,0.47779,0.23721,0.54537,0.10794,1.0545,accl,accl
1.36,1.36,2.0523,1.8549,6,5,6,5,360,-87.483,0.46,0.26,0.5013,0.21679,0.501,0.217,0.165,0.31399,0.216,0.478,0.004,0.004,683,771.44,0.132,0.085756,0.5013,0.2163,0.21679,0.47779,0.25561,0.54537,0.10839,1.0441,accl,accl
1.4,1.4,2.0524,2.2333,6,6,6,6,360,360,0.46,0.26,0.50139,0.29769,0.501,0.296,0.165,0.165,0.216,0.327,0.004,-0.01,684,768.94,0.136,0.075756,0.50139,0.21639,0.29769,0.32869,0.27401,0.54537,0.11879,1.0441,accl,brak
1.44,1.44,2.0524,2.2347,6,6,6,6,360,360,0.46,0.29,0.5014,0.29631,0.501,0.296,0.165,0.165,0.216,0.327,0.004,-0.01,685,766.44,0.14,0.065756,0.5014,0.2164,0.29631,0.32731,0.29241,0.54537,0.13039,1.0441,accl,brak
1.48,1.48,2.2821,2.2348,6,6,6,6,360,360,0.44,0.29,0.73108,0.29625,0.735,0.296,0.165,0.165,0.19,0.327,0.004,-0.01,686,763.94,0.144,0.055756,0.73108,0.18608,0.29625,0.32725,0.31001,0.54537,0.14199,1.0441,accl,brak
1.52,1.52,2.2862,2.2348,6,6,6,6,360,360,0.44,0.25,0.7352,0.29622,0.735,0.296,0.165,0.165,0.19,0.327,0.004,-0.01,687,761.44,0.148,0.045756,0.7352,0.1902,0.29622,0.32722,0.32761,0.54537,0.15199,1.0441,accl,brak
1.56,1.56,2.2864,2.1156,6,6,6,6,360,360,0.45,0.25,0.73538,0.41545,0.735,0.416,0.165,0.165,0.19,0.244,0.004,-0.01,688,758.94,0.152,0.035756,0.73538,0.19038,0.41545,0.24345,0.34561,0.54537,0.16199,1.0441,accl,brak
1.6,1.6,2.2864,2.1148,6,6,6,6,360,360,0.45,0.25,0.73539,0.41618,0.735,0.416,0.165,0.165,0.19,0.244,0.004,-0.01,689,756.44,0.156,0.025756,0.73539,0.19039,0.41618,0.24418,0.36361,0.54537,0.17199,1.0441,accl,brak
1.64,1.64,2.2864,2.1148,6,6,6,6,360,360,0.45,0.3,0.73539,0.41626,0.735,0.416,0.165,0.165,0.19,0.244,0.004,-0.01,690,753.94,0.16,0.015756,0.73539,0.19039,0.41626,0.24426,0.38161,0.54537,0.18399,1.0441,accl,brak
1.68,1.68,3.5836,2.1148,7,6,7,6,122.01,360,0.46,0.3,0.99311,0.41626,0.998,0.416,0.08807,0.165,0.17,0.244,-0.01,-0.01,687.5,751.44,0.15,0.0057556,0.99311,0.16511,0.41626,0.24426,0.37186,0.56097,0.19599,1.0441,brak,brak
1.72,1.72,3.578,2.1141,7,6,7,6,122.01,360,0.46,0.34,0.99792,0.56312,0.998,0.565,0.09427,0.165,0.17,0.2,-0.01,-0.01,685,750,0.14,-0.0042444,0.99792,0.16992,0.56312,0.19812,0.36211,0.57657,0.20959,1.0441,brak,brak
1.76,1.76,3.5777,2.1162,7,6,7,6,122.01,360,0.44,0.34,0.99811,0.5652,0.998,0.565,0.094521,0.165,0.17,0.2,-0.01,0.0042444,682.5,751.06,0.13,0,0.99811,0.17011,0.5652,0.2002,0.35278,0.5915,0.22319,1.0441,brak,stop
1.8,1.8,3.3139,2.1163,7,6,7,6,144.56,360,0.44,0.38,1.277,0.56532,1.283,0.565,0.26342,0.165,0.171,0.2,0.004,0.004,683.5,752.06,0.134,0.004,1.277,0.16501,0.56532,0.20032,0.33844,0.6017,0.23839,1.0441,accl,accl
1.84,1.84,3.3065,2.1163,7,6,7,6,144.56,360,0.44,0.38,1.2827,0.56533,1.283,0.565,0.25774,0.165,0.171,0.2,0.004,-0.01,684.5,750,0.138,-0.006,1.2827,0.17067,0.56533,0.20033,0.3241,0.61191,0.25359,1.0441,accl,brak
1.88,1.88,3.5066,2.291,8,6,8,6,144.56,360,0.3,0.39,1.5718,0.73999,1.283,0.743,0.17093,0.165,0.171,0.184,-0.01,0.006,682,751.5,0.128,0,1.2829,0.17093,0.73999,0.18099,0.31432,0.61886,0.26919,1.0441,brak,stop
1.92,1.92,3.5066,2.2942,8,6,8,6,144.56,360,0.3,0.39,1.5718,0.7432,1.283,0.743,0.17094,0.165,0.171,0.184,-0.01,0,679.5,750,0.118,0,1.2829,0.17094,0.7432,0.1842,0.30454,0.62582,0.28479,1.0441,brak,wait
1.96,1.96,3.5066,2.2943,8,6,8,6,144.56,360,0.39,0.39,1.5718,0.74333,1.283,0.743,0.17092,0.165,0.171,0.184,-0.01,0,677,750,0.108,0,1.2829,0.17092,0.74333,0.18433,0.29183,0.63487,0.30039,1.0441,brak,wait
2,2,3.5066,2.2944,8,6,8,6,144.56,360,0.39,0.4,1.5718,0.74334,1.283,0.743,0.17092,0.165,0.171,0.184,-0.01,0,674.5,750,0.098,0,1.2829,0.17092,0.74334,0.18434,0.27912,0.64391,0.31639,1.0441,brak,wait
2.04,2.04,3.5066,2.4983,8,6,8,6,144.56,360,0.39,0.4,1.5718,0.94727,1.283,0.951,0.17092,0.165,0.171,0.173,-0.01,0,672,750,0.088,0,1.2829,0.17092,0.94727,0.16927,0.26641,0.65295,0.33239,1.0441,brak,wait
2.08,2.08,3.5065,2.5021,8,6,8,6,144.56,360,0.25,0.24,1.5719,0.95104,1.283,0.951,0.17095,0.165,0.171,0.173,-0.01,0,669.5,750,0.078,0,1.2829,0.17095,0.95104,0.17304,0.25827,0.65875,0.34199,1.0441,brak,wait
2.12,2.12,3.8903,2.5022,9,6,9,6,450,360,0.25,0.24,1.835,0.9512,1.283,0.951,0.1712,0.165,0.171,0.173,-0.01,0,667,750,0.068,0,1.2832,0.1712,0.9512,0.1732,0.25827,0.66875,0.35159,1.0441,brak,wait
2.16,2.16,3.8902,2.5022,9,6,9,6,450,360,0.33,0.24,1.835,0.95121,1.283,0.951,0.17128,0.165,0.171,0.173,-0.01,0,664.5,750,0.058,0,1.2833,0.17128,0.95121,0.17321,0.25827,0.68195,0.36119,1.0441,brak,wait
2.2,2.2,3.8902,2.6717,9,6,9,6,450,360,0.33,0.06,1.835,1.1207,1.283,1.124,0.17128,0.165,0.171,0.161,-0.01,0,662,750,0.048,0,1.2833,0.17128,1.1207,0.15773,0.25827,0.69515,0.36359,1.0441,brak,wait
2.24,2.24,3.8903,2.6749,9,6,9,6,450,360,0.28,0.06,1.835,1.1239,1.283,1.124,0.17124,0.165,0.171,0.161,-0.01,0,659.5,750,0.038,0,1.2832,0.17124,1.1239,0.16091,0.25827,0.70635,0.36599,1.0441,brak,wait
2.28,2.28,3.658,2.675,9,6,9,6,450,360,0.28,0,1.835,1.124,1.795,1.124,0.40353,0.165,0.419,0.161,-0.01,0,657,750,0.028,0,1.7795,0.40353,1.124,0.161,0.25827,0.71755,0.36599,1.0441,brak,wait
2.32,2.32,3.6429,2.675,9,6,9,6,450,360,0.28,0,1.835,1.124,1.795,1.124,0.41859,0.165,0.419,0.161,-0.01,0,654.5,750,0.018,0,1.7946,0.41859,1.124,0.161,0.25827,0.72875,0.36599,1.0441,brak,wait
2.36,2.36,3.6423,2.675,9,6,9,6,450,360,0.34,0,1.835,1.124,1.795,1.124,0.41926,0.165,0.419,0.161,-0.01,0,652,750,0.008,0,1.7953,0.41926,1.124,0.161,0.25827,0.74235,0.36599,1.0441,brak,wait
2.4,2.4,3.6422,2.675,9,6,9,6,450,360,0.34,0,1.835,1.124,1.795,1.124,0.41929,0.165,0.419,0.161,-0.01,0,650,750,-0.002,0,1.7953,0.41929,1.124,0.161,0.25827,0.75595,0.36599,1.0441,brak,wait
2.44,2.44,3.6673,2.675,9,6,9,6,450,360,0.38,0,1.835,1.124,1.843,1.124,0.5858,0.165,0.59,0.161,0.002,0,650.5,750,0,0,1.8388,0.5858,1.124,0.161,0.25827,0.77115,0.36599,1.0441,stop,wait
2.48,2.48,3.6717,2.675,9,6,9,6,450,360,0.38,0,1.835,1.124,1.843,1.124,0.59014,0.165,0.59,0.161,0.004,0,651.5,750,0.004,0,1.8431,0.59014,1.124,0.161,0.25827,0.78635,0.36599,1.0441,accl,wait
2.52,2.52,3.6719,2.675,9,6,9,6,450,360,0.4,0,1.835,1.124,1.843,1.124,0.59034,0.165,0.59,0.161,-0.01,0,650,750,-0.006,0,1.8433,0.59034,1.124,0.161,0.25827,0.80235,0.36599,1.0441,brak,wait
2.56,2.56,3.6719,2.675,9,6,9,6,450,360,0.4,0,1.835,1.124,1.843,1.124,0.59034,0.165,0.59,0.161,0.006,0,651.5,750,0,0,1.8433,0.59034,1.124,0.161,0.25827,0.81835,0.36599,1.0441,stop,wait
2.6,2.6,3.8589,2.675,9,6,9,6,450,360,0.39,0,1.835,1.124,1.845,1.124,0.77735,0.165,0.781,0.161,0,0,650,750,0,0,1.8413,0.77735,1.124,0.161,0.25827,0.83395,0.36599,1.0441,wait,wait
2.64,2.64,3.8627,2.675,9,6,9,6,450,360,0.39,0,1.835,1.124,1.845,1.124,0.78117,0.165,0.781,0.161,0,0,650,750,0,0,1.8452,0.78117,1.124,0.161,0.25827,0.84955,0.36599,1.0441,wait,wait
2.68,2.68,3.8629,2.8836,9,6,9,6,450,360,0.39,0,1.835,1.3326,1.845,1.337,0.78133,0.165,0.781,0.163,0,0.0024721,650,750.62,0,0.0024721,1.8453,0.78133,1.3326,0.15855,0.25827,0.86515,0.36599,1.0441,wait,strt
2.72,2.72,3.8628,2.8878,9,6,9,6,450,360,0.34,0,1.835,1.3368,1.845,1.337,0.78129,0.165,0.781,0.163,0,-0.004,650,750,0,-0.0015279,1.8453,0.78129,1.3368,0.16282,0.25827,0.87875,0.36599,1.0441,wait,sync
2.76,2.76,3.8628,2.888,9,6,9,6,450,360,0.34,0.01,1.835,1.337,1.845,1.337,0.78129,0.165,0.781,0.163,0,0.0015279,650,750.38,0,0,1.8453,0.78129,1.337,0.163,0.25827,0.89235,0.36639,1.0441,wait,stop
2.8,2.8,3.8764,2.888,9,6,9,6,450,360,0.34,0.01,1.835,1.337,2.233,1.337,0.79489,0.165,1.372,0.163,0,0.0024721,650,751,0,0.0024721,1.8453,0.79489,1.337,0.16301,0.25827,0.90595,0.36679,1.0441,wait,strt
2.84,2.84,3.8828,2.9017,9,6,9,6,450,360,0.16,0.13,1.835,1.3507,2.233,1.351,0.80129,0.165,1.372,0.169,0,-0.004,650,750,0,-0.0015279,1.8453,0.80129,1.3507,0.16869,0.25827,0.91235,0.37199,1.0441,wait,sync
2.88,2.88,3.8892,2.9021,9,6,9,6,450,360,0.16,0.13,1.835,1.3511,2.233,1.351,0.80769,0.165,1.372,0.169,0,0.0015279,650,750.38,0,0,1.8453,0.80769,1.3511,0.16909,0.25827,0.91875,0.37719,1.0441,wait,stop
2.92,2.92,3.89,2.9023,9,6,9,6,450,360,0.02,0.28,1.835,1.3512,2.61,1.351,0.80849,0.165,1.917,0.169,0,0.0024721,650,751,0,0.0024721,1.8453,0.80849,1.3512,0.16924,0.25827,0.91955,0.38839,1.0441,wait,strt
2.96,2.96,3.8908,2.9023,9,6,9,6,450,360,0.02,0.28,1.835,1.3512,2.61,1.351,0.80929,0.165,1.917,0.169,0,-0.004,650,750,0,-0.0015279,1.8453,0.80929,1.3512,0.16924,0.25827,0.92035,0.39959,1.0441,wait,sync
3,3,3.8908,3.179,9,7,9,7,450,160.35,0,0.28,1.835,1.394,2.61,1.395,0.80929,0.18641,1.917,0.168,0,0.0015279,650,750.38,0,0,1.8453,0.80929,1.394,0.16698,0.25827,0.92035,0.38905,1.0478,wait,stop
3.04,3.04,3.8908,3.1781,9,7,9,7,450,160.35,0,0.31,1.835,1.3948,2.61,1.395,0.80929,0.1861,1.917,0.168,0,0.0024721,650,751,0,0.0024721,1.8453,0.80929,1.3948,0.1678,0.25827,0.92035,0.37737,1.052,wait,strt
3.08,3.08,3.8908,3.1781,9,7,9,7,450,160.35,0,0.31,1.835,1.3948,2.61,1.395,0.80929,0.18609,1.917,0.168,0,-0.004,650,750,0,-0.0015279,1.8453,0.80929,1.3948,0.16784,0.25827,0.92035,0.36569,1.0562,wait,sync
3.12,3.12,3.8908,3.1781,9,7,9,7,450,160.35,0,0.31,1.835,1.3948,2.611,1.395,0.80929,0.18609,2.033,0.168,0,0.0015279,650,750.38,0,0,1.8453,0.80929,1.3948,0.16784,0.25827,0.92035,0.35401,1.0604,wait,stop
3.16,3.16,3.8908,3.1048,9,7,9,7,450,172.55,0,0.26,1.835,1.4663,2.611,1.468,0.80929,0.16795,2.033,0.169,0,0.0024721,650,751,0,0.0024721,1.8453,0.80929,1.4663,0.16728,0.25827,0.92035,0.3437,1.0617,wait,strt
3.2,3.2,3.8908,3.1034,9,7,9,7,450,172.55,0,0.26,1.835,1.4677,2.611,1.468,0.80929,0.16776,2.033,0.169,0,-0.004,650,750,0,-0.0015279,1.8453,0.80929,1.4677,0.16874,0.25827,0.92035,0.33339,1.0631,wait,sync
3.24,3.24,3.8908,3.5183,9,8,9,8,450,172.55,0,0.23,1.835,1.5597,2.611,1.468,0.80929,0.16883,2.033,0.169,0,0.0015279,650,750.38,0,0,1.8453,0.80929,1.4678,0.16883,0.25827,0.92035,0.32427,1.0642,wait,stop
3.28,3.28,3.8908,3.5183,9,8,9,8,450,172.55,0,0.23,1.835,1.5597,2.613,1.468,0.80929,0.16883,2.089,0.169,0,0.0024721,650,751,0,0.0024721,1.8453,0.80929,1.4678,0.16883,0.25827,0.92035,0.31515,1.0654,wait,strt
3.32,3.32,3.8908,3.4226,9,8,9,8,450,12.487,0,0.21,1.835,1.6534,2.613,1.574,0.80929,0.19835,2.089,0.201,0,-0.004,650,750,0,-0.0015279,1.8453,0.80929,1.5713,0.19835,0.25827,0.92035,0.32335,1.0673,wait,sync
3.36,3.36,3.8908,3.4165,9,8,9,8,450,12.487,0,0.21,1.835,1.6589,2.613,1.574,0.80929,0.2011,2.089,0.201,0,0.0015279,650,750.38,0,0,1.8453,0.80929,1.5741,0.2011,0.25827,0.92035,0.33155,1.0691,wait,stop
3.4,3.4,3.8908,3.4163,9,8,9,8,450,12.487,0,0.21,1.835,1.6591,2.613,1.574,0.80929,0.20121,2.089,0.201,0,0.0024721,650,751,0,0.0024721,1.8453,0.80929,1.5742,0.20121,0.25827,0.92035,0.33975,1.0709,wait,strt
3.44,3.44,3.8908,3.4163,9,8,9,8,450,12.487,0,0.21,1.835,1.6591,2.222,1.574,0.80929,0.20122,1.704,0.201,0,-0.004,650,750,0,-0.0015279,1.8453,0.80929,1.5742,0.20122,0.25827,0.92035,0.34795,1.0727,wait,sync
3.48,3.48,3.8908,3.4163,9,8,9,8,450,12.487,0,0.21,1.835,1.6591,2.222,1.574,0.80929,0.20122,1.704,0.201,0,0.0015279,650,750.38,0,0,1.8453,0.80929,1.5742,0.20122,0.25827,0.92035,0.35615,1.0745,wait,stop
3.52,3.52,3.8908,3.4163,9,8,9,8,450,12.487,0,0.22,1.835,1.6591,2.222,1.574,0.80929,0.20123,1.704,0.201,0,0.0024721,650,751,0,0.0024721,1.8453,0.80929,1.5742,0.20123,0.25827,0.92035,0.36474,1.0764,wait,strt
3.56,3.56,4.4026,3.8603,9,9,9,9,450,450,0,0.22,1.835,1.835,1.85,1.574,1.3211,0.20119,1.332,0.201,0.004,-0.004,651,750,0.004,-0.0015279,1.8391,1.3211,1.5742,0.20119,0.25827,0.92035,0.36474,1.0852,accl,sync
3.6,3.6,4.4131,3.8603,9,9,9,9,450,450,0,0.22,1.835,1.835,1.85,1.574,1.3315,0.20119,1.332,0.201,0.004,0.0015279,652,750.38,0.008,0,1.8495,1.3315,1.5742,0.20119,0.25827,0.92035,0.36474,1.094,accl,stop
3.64,3.64,4.4135,3.7166,9,9,9,9,450,450,0,0.22,1.835,1.835,1.85,1.772,1.332,0.34497,1.332,0.352,0.004,0.0024721,653,751,0.012,0.0024721,1.85,1.332,1.765,0.34497,0.25827,0.92035,0.36474,1.1028,accl,strt
3.68,3.68,4.4135,3.7096,9,9,9,9,450,450,0.02,0.22,1.835,1.835,1.85,1.772,1.332,0.35189,1.332,0.352,0.004,0.015416,654,754.85,0.016,0.017889,1.85,1.332,1.7719,0.35189,0.25827,0.92115,0.36474,1.1116,accl,sync
3.72,3.72,4.4135,3.7094,9,9,9,9,450,450,0.02,0.18,1.835,1.835,1.85,1.772,1.332,0.35214,1.332,0.352,0.004,-0.00042229,655,754.75,0.02,0.017466,1.85,1.332,1.7721,0.35214,0.25827,0.92195,0.36474,1.1188,accl,sync
3.76,3.76,4.4137,3.7094,9,9,9,9,450,450,0.15,0.18,1.835,1.835,1.85,1.772,1.3321,0.35215,1.332,0.352,0.004,0.00058026,656,754.89,0.024,0.018047,1.8501,1.3321,1.7722,0.35215,0.25827,0.92795,0.36474,1.126,accl,sync
3.8,3.8,4.4137,3.6074,9,9,9,9,450,450,0.15,0.25,1.835,1.835,1.85,1.814,1.3321,0.45417,1.332,0.457,0.004,0.0013196,657,755.22,0.028,0.019366,1.8501,1.3321,1.8112,0.45417,0.25827,0.93395,0.36474,1.136,accl,sync
3.84,3.84,4.4137,3.6044,9,9,9,9,450,450,0.23,0.25,1.835,1.835,1.85,1.814,1.3322,0.45709,1.332,0.457,0.004,0.0017833,658,755.67,0.032,0.021149,1.8502,1.3322,1.8141,0.45709,0.25827,0.94315,0.36474,1.146,accl,sync
3.88,3.88,4.722,3.6043,10,9,10,9,69.518,450,0.23,0.25,1.8088,1.835,1.85,1.814,1.3822,0.45721,1.383,0.457,0.004,0.004,659,756.67,0.036,0.025149,1.8492,1.3822,1.8142,0.45721,0.26148,0.95177,0.36474,1.156,accl,accl
3.92,3.92,4.7209,3.6043,10,9,10,9,69.518,450,0.23,0.32,1.8092,1.835,1.85,1.814,1.3832,0.45727,1.383,0.457,0.004,0.004,660,757.67,0.04,0.029149,1.8502,1.3832,1.8143,0.45727,0.2647,0.96039,0.36474,1.1688,accl,accl
