dt1,dt2,l1,l2,r1,r2,t1,t2,th1,th2,v1,v2,x1,x2,xm1,xm2,y1,y2,ym1,ym2,eSpeed1,eSpeed2,pwm1,pwm2,vCtrl1,vCtrl2,xKalman1,yKalman1,xKalman2,yKalman2,xPred1,yPred1,xPred2,yPred2,State1,State2
0.6,0.42,3.025,6.1153,1,2,6,12,360,540,0,0.16,1.474,0.49673,1.474,0.496,0.165,1.835,0.168,1.795,0.004,0.003,665,655.5,0.06,0.022,1.474,0.168,0.49673,1.7957,1.4766,0.164,1.7454,1.2009,accl,accl
0.64,0.45,3.025,0.11765,1,2,6,1,360,-149.38,0,0.15,1.474,0.3743,1.474,0.345,0.165,1.8137,0.168,1.755,0.004,0.003,666,656.25,0.064,0.025,1.474,0.168,0.3743,1.7843,1.4766,0.164,1.7416,1.1986,accl,accl
0.68,0.48,3.025,0.14006,1,2,6,1,360,-149.38,0,0.15,1.474,0.35323,1.474,0.345,0.165,1.8048,0.168,1.755,0.004,0.003,667,657,0.068,0.028,1.474,0.168,0.35323,1.7632,1.4766,0.164,1.7377,1.1963,accl,accl
0.72,0.51,3.025,0.14749,1,2,6,1,360,-149.38,0,0.19,1.474,0.34636,1.474,0.345,0.165,1.8015,0.168,1.755,0.004,0.003,668,657.75,0.072,0.031,1.474,0.168,0.34636,1.7564,1.4766,0.164,1.7328,1.1934,accl,accl
0.76,0.54,3.025,0.14983,1,2,6,1,360,-149.38,0,0.19,1.474,0.3442,1.474,0.345,0.165,1.8005,0.168,1.755,0.004,0.003,669,658.5,0.076,0.034,1.474,0.168,0.3442,1.7542,1.4766,0.164,1.7279,1.1905,accl,accl
0.8,0.57,3.0825,0.28967,1,2,7,2,6.1752,-126.42,0,0.19,1.5315,0.23719,1.543,0.246,0.16571,1.7142,0.185,1.69,0.004,0.003,670,659.25,0.08,0.037,1.5315,0.17348,0.27023,1.7142,1.4766,0.164,1.7245,1.1859,accl,accl
0.84,0.59,3.091,0.31154,1,3,7,2,6.1752,-126.42,0,0.2,1.5399,0.224,1.543,0.246,0.16638,1.6967,0.185,1.69,0.004,0.002,671,659.75,0.084,0.039,1.5399,0.18191,0.25273,1.6967,1.4766,0.164,1.7221,1.1827,accl,accl
0.88,0.61,3.0932,0.31791,1,3,7,2,6.1752,-126.42,0,0.2,1.5422,0.22038,1.543,0.246,0.1666,1.6915,0.185,1.69,0.004,0.002,672,660.25,0.088,0.041,1.5422,0.18417,0.24746,1.6915,1.4766,0.164,1.7198,1.1794,accl,accl
0.92,0.64,3.0938,0.321,1,3,7,2,6.1752,-126.42,0,0.21,1.5428,0.21866,1.543,0.246,0.16666,1.6889,0.185,1.69,0.004,0.003,673,661,0.092,0.044,1.5428,0.18478,0.24488,1.6889,1.4766,0.164,1.716,1.1744,accl,accl
0.96,0.67,3.094,0.39353,1,3,7,2,6.1752,-107.96,0,0.21,1.5429,0.18547,1.543,0.2,0.16667,1.6235,0.185,1.604,0.004,0.003,674,661.75,0.096,0.047,1.5429,0.18494,0.21953,1.6235,1.4766,0.164,1.7141,1.1684,accl,accl
1,0.7,3.094,0.40863,1,3,7,2,6.1752,-107.96,0,0.21,1.543,0.18041,1.543,0.2,0.16668,1.6089,0.185,1.604,0.004,0.003,675,662.5,0.1,0.05,1.543,0.18498,0.20489,1.6089,1.4766,0.164,1.7121,1.1624,accl,accl
1.04,0.73,3.0941,0.41331,1,3,7,2,6.1752,-107.96,0,0.21,1.543,0.17898,1.543,0.2,0.16668,1.6043,0.185,1.604,0.004,0.003,676,663.25,0.104,0.053,1.543,0.185,0.20029,1.6043,1.4766,0.164,1.7102,1.1564,accl,accl
1.08,0.76,3.0941,0.41519,1,3,7,2,6.1752,-107.96,0,0.28,1.543,0.17842,1.543,0.2,0.16668,1.6024,0.185,1.604,0.004,0.003,677,664,0.108,0.056,1.543,0.185,0.19843,1.6024,1.4766,0.164,1.7076,1.1484,accl,accl
1.12,0.79,3.0941,0.51251,1,3,7,3,6.1752,270,0,0.28,1.543,0.165,1.543,0.173,0.16668,1.512,0.185,1.492,0.004,0.003,678,664.75,0.112,0.059,1.543,0.185,0.193,1.512,1.4766,0.164,1.7076,1.14,accl,accl
1.16,0.82,3.0941,0.52378,1,3,7,3,6.1752,270,0,0.33,1.543,0.165,1.543,0.173,0.16668,1.4967,0.185,1.492,0.004,0.003,679,665.5,0.116,0.062,1.543,0.185,0.17772,1.4967,1.4766,0.164,1.7076,1.1301,accl,accl
1.2,0.85,3.0941,0.52858,1,3,7,3,6.1752,270,0,0.33,1.543,0.165,1.543,0.173,0.16668,1.4919,0.185,1.492,0.004,0.003,680,666.25,0.12,0.065,1.543,0.185,0.17293,1.4919,1.4766,0.164,1.7076,1.1202,accl,accl
1.24,0.88,3.0941,0.64323,1,3,7,3,6.1752,270,0,0.33,1.543,0.165,1.543,0.158,0.16668,1.3773,0.185,1.355,0.004,0.003,681,667,0.124,0.068,1.543,0.185,0.18028,1.3773,1.4766,0.164,1.7076,1.1103,accl,accl
1.28,0.91,3.0941,0.66031,1,3,7,3,6.1752,270,0,0.38,1.543,0.165,1.543,0.158,0.16668,1.3602,0.185,1.355,0.004,0.003,682,667.75,0.128,0.071,1.543,0.185,0.1632,1.3602,1.4766,0.164,1.7076,1.0989,accl,accl
1.32,0.94,3.0941,0.66566,1,3,7,3,6.1752,270,0,0.38,1.543,0.165,1.543,0.158,0.16668,1.3548,0.185,1.355,0.004,0.003,683,668.5,0.132,0.074,1.543,0.185,0.15784,1.3548,1.4766,0.164,1.7076,1.0875,accl,accl
1.36,0.97,1.653,0.66735,1,3,3,3,270,270,0.17,0.38,0.165,0.165,0.106,0.158,2.6525,1.3532,2.813,1.355,0.004,0.0023514,684,669.09,0.136,0.076351,-0.054475,2.6525,0.15616,1.3532,1.4766,0.1572,1.7076,1.0761,accl,sync
1.4,1,1.7696,0.81194,1,3,3,3,270,270,0.17,0.38,0.165,0.165,0.106,0.152,2.7691,1.2086,2.813,1.183,0.004,0.0023437,685,669.67,0.14,0.078695,0.06209,2.7691,0.17757,1.2086,1.4766,0.1504,1.7076,1.0647,accl,sync
1.44,1.03,1.8008,0.83127,1,3,3,3,270,270,0.17,0.38,0.165,0.165,0.106,0.152,2.8003,1.1892,2.813,1.183,0.004,0.0023371,686,670.26,0.144,0.081032,0.093323,2.8003,0.15824,1.1892,1.4766,0.1436,1.7076,1.0533,accl,sync
1.48,1.06,1.8092,0.83753,1,3,3,3,270,270,0.17,0.42,0.165,0.165,0.106,0.152,2.8087,1.183,2.813,1.183,0.004,0.0023312,687,670.84,0.148,0.083363,0.10169,2.8087,0.15198,1.183,1.4766,0.1368,1.7076,1.0407,accl,sync
1.52,1.09,1.8114,1.0046,1,3,3,3,270,270,0.17,0.45,0.165,0.165,0.106,0.15,2.8109,1.0159,2.813,0.987,0.004,0.0023261,688,671.42,0.152,0.085689,0.10393,2.8109,0.17895,1.0159,1.4766,0.13,1.7076,1.0272,accl,sync
1.56,1.12,1.812,1.0265,1,3,3,3,270,270,0.17,0.45,0.165,0.165,0.106,0.15,2.8115,0.99397,2.813,0.987,0.004,0.0023215,689,672,0.156,0.088011,0.10454,2.8115,0.15697,0.99397,1.4766,0.1232,1.7076,1.0137,accl,sync
1.6,1.14,1.8122,1.0327,1,4,3,3,270,270,0.17,0.43,0.165,0.165,0.106,0.15,2.8117,0.98784,2.813,0.987,0.004,0.001545,690,672.39,0.16,0.089556,0.1047,2.8117,0.15084,0.98784,1.4766,0.1164,1.7076,1.0051,accl,sync
1.64,1.17,1.8122,1.0356,1,4,3,3,270,270,0.17,0.43,0.165,0.165,0.106,0.15,2.8117,0.98491,2.813,0.987,0.004,0.0023598,691,672.98,0.164,0.091916,0.10474,2.8117,0.14791,0.98491,1.4766,0.1096,1.7076,0.9922,accl,sync
1.68,1.2,1.8123,1.2239,1,4,3,3,270,270,0.17,0.43,0.165,0.165,0.106,0.152,2.8118,0.7966,2.813,0.764,0.004,0.0023527,692,673.57,0.168,0.094268,0.10475,2.8118,0.1846,0.7966,1.4766,0.1028,1.7076,0.9793,accl,sync
1.72,1.23,1.8123,1.2482,1,4,3,3,270,270,0.17,0.41,0.165,0.165,0.106,0.152,2.8118,0.77232,2.813,0.764,0.004,0.0023464,693,674.15,0.172,0.096615,0.10475,2.8118,0.16032,0.77232,1.4766,0.096,1.7076,0.967,accl,sync
1.76,1.25,1.8132,1.2552,1,5,3,3,270,270,0,0.41,0.165,0.165,0.106,0.152,2.8127,0.76532,2.813,0.764,0.004,0.0015605,694,674.54,0.176,0.098175,0.10567,2.8127,0.15332,0.76532,1.4766,0.096,1.7076,0.9588,accl,sync
1.8,1.28,1.8134,1.4419,1,5,3,3,270,270,0,0.34,0.165,0.165,0.106,0.187,2.8129,0.57866,2.813,0.546,0.004,0.0023781,695,675.14,0.18,0.10055,0.10591,2.8129,0.21966,0.57866,1.4766,0.096,1.7076,0.9486,accl,sync
1.84,1.31,1.7885,1.4657,1,5,3,3,270,270,0,0.34,0.165,0.165,-0.102,0.187,2.788,0.55481,2.752,0.546,0.004,0.0023703,696,675.73,0.184,0.10292,-0.065985,2.788,0.19581,0.55481,1.4766,0.096,1.7076,0.9384,accl,sync
1.88,1.34,1.7622,1.4732,1,5,3,3,270,270,0,0.3,0.165,0.165,-0.102,0.187,2.7617,0.54736,2.752,0.546,0.004,0.0023632,697,676.32,0.188,0.10529,-0.09235,2.7617,0.18836,0.54736,1.4766,0.096,1.7076,0.9294,accl,sync
1.92,1.37,1.7551,1.4755,1,5,3,3,270,270,0,0.3,0.165,0.165,-0.102,0.187,2.7546,0.54501,2.752,0.546,0.004,0.0023568,698,676.91,0.192,0.10764,-0.099414,2.7546,0.18601,0.54501,1.4766,0.096,1.7076,0.9204,accl,sync
1.96,1.4,1.7532,1.6387,1,5,3,4,270,-61.849,0,0.3,0.165,0.18302,-0.102,0.262,2.7527,0.38328,2.752,0.368,0.004,0.003,699,677.66,0.196,0.11064,-0.10131,2.7527,0.27728,0.38328,1.4766,0.096,1.7118,0.91247,accl,accl
2,1.42,4.4936,1.6501,1,6,4,4,-165.33,-61.849,0,0.3,-1.7487,0.18702,-0.102,0.262,2.7522,0.37241,2.752,0.368,0.004,0.002,700,678.16,0.2,0.11264,-0.10181,2.7522,0.26641,0.37241,1.4766,0.096,1.7147,0.90718,accl,accl
2.04,1.45,4.4934,1.6538,1,6,4,4,-165.33,-61.849,0,0.3,-1.7486,0.18838,-0.102,0.262,2.752,0.36895,2.752,0.368,0.004,0.003,701,678.91,0.204,0.11564,-0.10195,2.752,0.26295,0.36895,1.4766,0.096,1.7189,0.89924,accl,accl
2.08,1.48,4.4933,1.6551,1,6,4,4,-165.33,-61.849,0,0.29,-1.7485,0.18887,-0.102,0.262,2.752,0.36774,2.752,0.368,0.004,0.003,702,679.66,0.208,0.11864,-0.10199,2.752,0.26174,0.36774,1.4766,0.096,1.723,0.89157,accl,accl
2.12,1.51,4.4933,1.9246,1,6,4,5,-165.33,-25.235,0,0.29,-1.7485,0.37699,-0.102,0.375,2.752,0.18528,2.752,0.246,0.004,0.003,703,680.41,0.212,0.12164,-0.102,2.752,0.37699,0.24799,1.4766,0.096,1.7309,0.88786,accl,accl
2.16,1.54,2.2343,1.9238,1,6,5,5,-165.33,-25.235,0,0.28,-0.102,0.37625,-0.102,0.375,-0.0048109,0.18555,2.752,0.246,0.004,0.0022284,704,680.97,0.216,0.12387,-0.102,2.752,0.37625,0.24725,1.4766,0.096,1.7385,0.88428,accl,sync
2.2,1.57,2.2343,1.9237,1,6,5,5,-165.33,-25.235,0,0.33,-0.102,0.37614,-0.102,0.375,-0.0048118,0.1856,2.752,0.246,0.004,0.0022312,705,681.53,0.22,0.1261,-0.102,2.752,0.37614,0.24714,1.4766,0.096,1.7474,0.88006,accl,sync
2.24,1.6,2.2343,2.0699,1,6,5,6,-165.33,360,0,0.33,-0.102,0.51885,-0.102,0.532,-0.004812,0.165,2.752,0.185,0.004,-0.0075,706,679.65,0.224,0.1186,-0.102,2.752,0.51885,0.17185,1.4766,0.096,1.7573,0.88006,accl,brak
2.28,1.63,2.633,2.0804,1,6,6,6,360,360,0,0.33,-0.102,0.52942,-0.102,0.532,0.165,0.165,2.752,0.185,0.004,0.0026659,707,680.32,0.228,0.12127,-0.102,2.752,0.52942,0.18242,1.4766,0.096,1.7672,0.88006,accl,sync
2.32,1.66,2.633,2.084,1,6,6,6,360,360,0,0.37,-0.102,0.53293,-0.102,0.532,0.165,0.165,2.752,0.185,0.004,0.0026403,708,680.98,0.232,0.12391,-0.102,2.752,0.53293,0.18593,1.4766,0.096,1.7783,0.88006,accl,sync
2.36,1.69,2.633,2.2421,1,6,6,6,360,360,0,0.44,-0.102,0.6911,-0.102,0.714,0.165,0.165,2.752,0.164,0.004,0.002617,709,681.63,0.236,0.12653,-0.102,2.752,0.6911,0.1411,1.4766,0.096,1.7915,0.88006,accl,sync
2.4,1.72,2.2411,2.2599,1,6,6,6,360,360,0,0.44,0.28996,0.70888,0.257,0.714,0.165,0.165,2.147,0.164,0.004,-0.0075,710,679.76,0.24,0.11903,0.28996,2.18,0.70888,0.15888,1.4766,0.096,1.8047,0.88006,accl,brak
2.44,1.76,2.2652,2.266,1,6,6,6,360,360,0,0.42,0.26583,0.71503,0.257,0.714,0.165,0.165,2.147,0.164,0.004,-0.01,711,677.26,0.244,0.10903,0.26583,2.1558,0.71503,0.16503,1.4766,0.096,1.8215,0.88006,accl,brak
2.48,1.79,2.2699,2.267,1,6,6,6,360,360,0.32,0.42,0.26108,0.71599,0.257,0.714,0.165,0.165,2.147,0.164,0.004,-0.0075,712,675.38,0.248,0.10153,0.26108,2.1511,0.71599,0.16599,1.4894,0.096,1.8341,0.88006,accl,brak
2.52,1.82,2.2712,2.4514,1,6,6,6,360,360,0.32,0.42,0.25981,0.90036,0.257,0.93,0.165,0.165,2.147,0.156,0.004,-0.0075,713,673.51,0.252,0.094027,0.25981,2.1498,0.90036,0.12636,1.5022,0.096,1.8467,0.88006,accl,brak
2.56,1.85,2.2716,2.4737,1,6,6,6,360,360,0.32,0.42,0.25947,0.92268,0.257,0.93,0.165,0.165,2.147,0.156,0.004,-0.0075,714,671.63,0.256,0.086527,0.25947,2.1495,0.92268,0.14868,1.515,0.096,1.8593,0.88006,accl,brak
2.6,1.88,2.2716,2.4807,1,6,6,6,360,360,0.32,0.42,0.25938,0.92968,0.257,0.93,0.165,0.165,2.147,0.156,0.004,-0.0075,715,669.76,0.26,0.079027,0.25938,2.1494,0.92968,0.15568,1.5278,0.096,1.8719,0.88006,accl,brak
2.64,1.9,2.2717,2.4823,1,7,6,6,360,360,0.32,0.43,0.25935,0.93125,0.257,0.93,0.165,0.165,2.147,0.156,0.004,-0.005,716,668.51,0.264,0.074027,0.25935,2.1494,0.93125,0.15725,1.5406,0.096,1.8805,0.88006,accl,brak
2.68,1.93,2.2717,2.6753,1,7,6,6,360,360,0.32,0.43,0.25934,1.1243,0.257,1.165,0.165,0.165,2.147,0.155,0.004,-0.0075,717,666.63,0.268,0.066527,0.25934,2.1493,1.1243,0.11431,1.5534,0.096,1.8934,0.88006,accl,brak
2.72,1.96,2.2717,2.705,1,7,6,6,360,360,0.32,0.42,0.25934,1.154,0.257,1.165,0.165,0.165,2.147,0.155,-0.0072378,-0.0075,715.19,664.76,0.26076,0.059027,0.25934,2.1493,1.154,0.144,1.5662,0.096,1.906,0.88006,sync,brak
2.76,1.99,2.2717,2.7145,1,7,6,6,360,360,0.32,0.42,0.25934,1.1635,0.257,1.165,0.165,0.165,2.147,0.155,-0.0074488,-0.0075,713.33,662.88,0.25331,0.051527,0.25934,2.1493,1.1635,0.15352,1.579,0.096,1.9186,0.88006,sync,brak
2.8,2.01,2.2717,2.9078,1,8,6,6,360,360,0.32,0.34,0.25934,1.3568,0.257,1.394,0.165,0.165,2.147,0.167,-0.0076698,0.002,711.41,663.38,0.24564,0.053527,0.25934,2.1493,1.3568,0.12978,1.5918,0.096,1.9254,0.88006,sync,accl
2.84,2.03,2.2717,2.9324,1,8,6,6,360,360,0.32,0.34,0.25934,1.3814,0.257,1.394,0.165,0.165,2.147,0.167,-0.003161,0.002,710.62,663.88,0.24248,0.055527,0.25934,2.1493,1.3814,0.15441,1.6046,0.096,1.9322,0.88006,sync,accl
2.88,2.06,2.2714,2.9422,1,8,6,6,360,360,0.38,0.34,0.25966,1.3911,0.257,1.394,0.165,0.165,2.147,0.167,-0.003117,0.003,709.84,664.63,0.23937,0.058527,0.25966,2.1497,1.3911,0.16415,1.6198,0.096,1.9424,0.88006,sync,accl
2.92,2.09,2.2713,2.9455,1,8,6,6,360,360,0.38,0.3,0.25975,1.3945,0.257,1.394,0.165,0.165,2.147,0.167,-0.0030721,0.003,709.07,665.38,0.23629,0.061527,0.25975,2.1498,1.3945,0.16753,1.635,0.096,1.9514,0.88006,sync,accl
2.96,2.12,2.2712,3.1096,1,8,6,7,360,17.425,0.38,0.3,0.25977,1.5585,0.257,1.596,0.165,0.16863,2.147,0.216,-0.0030093,0.003,708.32,666.13,0.23328,0.064527,0.25977,2.1498,1.5585,0.17847,1.6502,0.096,1.96,0.88275,sync,accl
3,2.15,4.59,3.1375,1,8,7,7,37.096,17.425,0.38,0.29,0.2606,1.5859,0.257,1.596,-0.71639,0.17399,2.147,0.216,0.004,0.003,709.32,666.88,0.23728,0.067527,0.2606,2.1506,1.5859,0.20593,1.6623,0.10517,1.9683,0.88536,accl,accl
3.04,2.17,4.5897,3.1457,1,9,7,7,37.096,17.425,0.38,0.29,0.26082,1.594,0.257,1.596,-0.71617,0.17604,2.147,0.216,0.004,0.002,710.32,667.38,0.24128,0.069527,0.26082,2.1508,1.594,0.21398,1.6744,0.11434,1.9739,0.8871,accl,accl
3.08,2.2,4.5896,3.149,1,9,7,7,37.096,17.425,0.38,0.27,0.26088,1.5971,0.257,1.596,-0.7161,0.1769,2.147,0.216,0.004,0.003,711.32,668.13,0.24528,0.072527,0.26088,2.1509,1.5971,0.21714,1.6866,0.1235,1.9816,0.88952,accl,accl
3.12,2.23,0.57246,3.1498,1,9,3,7,270,17.425,0.38,0.27,0.165,1.598,0.185,1.596,1.5719,0.17714,1.473,0.216,0.004,0.003,712.32,668.88,0.24928,0.075527,0.28395,1.5719,1.598,0.21799,1.6866,0.1083,1.9893,0.89195,accl,accl
3.16,2.26,0.52303,3.1499,1,9,3,7,270,17.425,0.38,0.24,0.165,1.598,0.185,1.596,1.4975,0.17715,1.473,0.216,0.004,0.003,713.32,669.63,0.25328,0.078527,0.20948,1.4975,1.598,0.21804,1.6866,0.093104,1.9962,0.8941,accl,accl
3.2,2.29,0.54299,3.1499,1,9,3,7,270,17.425,0.38,0.24,0.165,1.5981,0.185,1.596,1.4775,0.17716,1.473,0.216,0.004,0.003,714.32,670.38,0.25728,0.081527,0.18952,1.4775,1.5981,0.21806,1.6866,0.077904,2.0031,0.89626,accl,accl
3.24,2.32,0.54833,3.1505,1,9,3,7,270,17.425,0.38,0.34,0.165,1.5987,0.185,1.596,1.4722,0.17732,1.473,0.216,0.004,0.003,715.32,671.13,0.26128,0.084527,0.18418,1.4722,1.5987,0.21865,1.6866,0.062704,2.0128,0.89931,accl,accl
3.28,2.35,0.55014,3.4667,1,9,3,8,270,83.723,0.45,0.34,0.165,1.8186,0.185,1.81,1.4704,0.3882,1.473,0.457,0.004,0.003,716.32,671.88,0.26528,0.087527,0.18237,1.4704,1.7412,0.3882,1.6866,0.044704,2.0139,0.90945,accl,accl
3.32,2.38,0.55063,3.5153,1,9,3,8,270,83.723,0.45,0.34,0.165,1.8307,0.185,1.81,1.4699,0.43717,1.473,0.457,0.004,0.003,717.32,672.63,0.26928,0.090527,0.18188,1.4699,1.7902,0.43717,1.6866,0.026704,2.015,0.91959,accl,accl
3.36,2.41,0.55076,3.53,1,9,3,8,270,83.723,0.45,0.34,0.165,1.8328,0.185,1.81,1.4698,0.45254,1.473,0.457,0.004,0.003,718.32,673.38,0.27328,0.093527,0.18175,1.4698,1.8055,0.45254,1.6866,0.0087038,2.0161,0.92973,accl,accl
3.4,2.44,0.55079,3.6755,1,9,3,9,270,450,0.45,0.36,0.165,1.835,0.185,1.847,1.4697,0.59397,1.473,0.626,0.004,0.003,719.32,674.13,0.27728,0.096527,0.18172,1.4697,1.815,0.59397,1.6866,-0.0092962,2.0161,0.94053,accl,accl
3.44,2.47,0.5508,3.6992,1,9,3,9,270,450,0.45,0.36,0.165,1.835,0.185,1.847,1.4697,0.61764,1.473,0.626,0.004,0.003,720.32,674.88,0.28128,0.099527,0.18171,1.4697,1.8386,0.61764,1.6866,-0.027296,2.0161,0.95133,accl,accl
3.48,2.5,0.5508,3.7067,1,9,3,9,270,450,0.45,0.38,0.165,1.835,0.185,1.847,1.4697,0.62517,1.473,0.626,0.004,0.003,721.32,675.63,0.28528,0.10253,0.18171,1.4697,1.8462,0.62517,1.6866,-0.045296,2.0161,0.96273,accl,accl
3.52,2.53,0.5508,3.8687,1,9,3,9,270,450,0.45,0.38,0.165,1.835,0.185,1.856,1.4697,0.78714,1.473,0.817,0.004,0.003,722.32,676.38,0.28928,0.10553,0.18171,1.4697,1.8261,0.78714,1.6866,-0.063296,2.0161,0.97413,accl,accl
3.56,2.56,0.5508,3.891,1,9,3,9,270,450,0.45,0.39,0.165,1.835,0.185,1.856,1.4697,0.80946,1.473,0.817,0.004,0.003,723.32,677.13,0.29328,0.10853,0.18171,1.4697,1.8485,0.80946,1.6866,-0.081296,2.0161,0.98583,accl,accl
3.6,2.59,0.5508,3.898,1,9,3,9,270,450,0.45,0.39,0.165,1.835,0.185,1.856,1.4697,0.81647,1.473,0.817,0.004,0.003,724.32,677.88,0.29728,0.11153,0.18171,1.4697,1.8555,0.81647,1.6866,-0.099296,2.0161,0.99753,accl,accl
3.64,2.62,0.55086,3.9002,1,9,3,9,270,450,0.46,0.4,0.165,1.835,0.185,1.856,1.4697,0.81872,1.473,0.817,0.004,0.003,725.32,678.63,0.30128,0.11453,0.18165,1.4697,1.8577,0.81872,1.6866,-0.1177,2.0161,1.0095,accl,accl
3.68,2.65,0.55087,0.94124,1,9,3,3,270,270,0.46,0.4,0.165,0.165,0.185,1.992,1.4696,1.0793,1.473,1.155,0.004,0.003,726.32,679.38,0.30528,0.11753,0.18164,1.4696,1.9163,1.0793,1.6866,-0.1361,2.0161,0.99753,accl,accl
3.72,2.67,0.55087,0.89063,1,10,3,3,270,270,0.46,0.43,0.165,0.165,0.185,1.992,1.4696,1.1299,1.473,1.155,-0.0024994,0.002,725.7,679.88,0.30278,0.11953,0.18163,1.4696,1.9669,1.1299,1.6866,-0.1545,2.0161,0.98893,sync,accl
3.76,2.7,0.72179,0.87726,1,10,3,3,270,270,0.46,0.43,0.165,0.165,0.155,1.992,1.2987,1.1432,1.271,1.155,0.004,0.003,726.7,680.63,0.30678,0.12253,0.18272,1.2987,1.9802,1.1432,1.6866,-0.1729,2.0161,0.97603,accl,accl
3.8,2.73,0.74455,0.68855,1,10,3,3,270,270,0.46,0.39,0.165,0.165,0.155,1.985,1.276,1.332,1.271,1.371,0.004,0.003,727.7,681.38,0.31078,0.12553,0.15996,1.276,1.946,1.332,1.6866,-0.1913,2.0161,0.96433,accl,accl
3.84,2.76,0.75064,0.66362,1,10,3,3,270,270,0.46,0.39,0.165,0.165,0.155,1.985,1.2699,1.3569,1.271,1.371,0.004,0.003,728.7,682.13,0.31478,0.12853,0.15386,1.2699,1.9709,1.3569,1.6866,-0.2097,2.0161,0.95263,accl,accl
