dt1,dt2,l1,l2,r1,r2,t1,t2,th1,th2,v1,v2,x1,x2,xm1,xm2,y1,y2,ym1,ym2,eSpeed1,eSpeed2,pwm1,pwm2,vCtrl1,vCtrl2,xKalman1,yKalman1,xKalman2,yKalman2,xPred1,yPred1,xPred2,yPred2,State1,State2
1.84,1.84,3.8646,2.1644,9,6,9,6,450,360,0.4,0.39,1.835,0.61334,1.84,0.613,0.78304,0.165,0.787,0.185,0,0.004,650,753.5,0,0.004,1.836,0.78304,0.61334,0.18534,0.85268,0.47242,0.27709,0.98432,wait,accl
1.88,1.88,3.8687,2.1644,9,6,9,6,450,360,0.4,0.39,1.835,0.61334,1.84,0.613,0.78717,0.165,0.787,0.185,0,-0.01,650,751,0,-0.006,1.8402,0.78717,0.61334,0.18534,0.85268,0.48842,0.29269,0.98432,wait,brak
1.92,1.92,3.8689,2.3566,9,6,9,6,450,360,0.39,0.41,1.835,0.80555,1.84,0.809,0.78733,0.165,0.787,0.173,0,0.006,650,752.5,0,0,1.8403,0.78733,0.80555,0.16955,0.85268,0.50402,0.30909,0.98432,wait,stop
1.96,1.96,3.8689,2.3602,9,6,9,6,450,360,0.39,0.41,1.835,0.8092,1.84,0.809,0.78734,0.165,0.787,0.173,0,0,650,750,0,0,1.8403,0.78734,0.8092,0.1732,0.85268,0.51962,0.32549,0.98432,wait,wait
2,2,4.0694,2.3604,9,6,9,6,450,360,0.29,0.41,1.835,0.80935,1.849,0.809,0.98783,0.165,0.992,0.173,0,0,650,750,0,0,1.8448,0.98783,0.80935,0.17335,0.85268,0.53122,0.34189,0.98432,wait,wait
2.04,2.04,4.0736,2.5759,9,6,9,6,450,360,0.29,0.42,1.835,1.0249,1.849,1.029,0.99207,0.165,0.992,0.168,0,0,650,750,0,0,1.8491,0.99207,1.0249,0.16392,0.85268,0.54282,0.35869,0.98432,wait,wait
2.08,2.08,4.0736,2.5802,9,6,9,6,450,360,0.08,0.42,1.835,1.0292,1.849,1.029,0.99207,0.165,0.992,0.168,0,0,650,750,0,0,1.8491,0.99207,1.0292,0.16818,0.85268,0.54602,0.37549,0.98432,wait,wait
2.12,2.12,4.0736,2.5803,9,6,9,6,450,360,0.08,0.33,1.835,1.0293,1.849,1.029,0.99207,0.165,0.992,0.168,0,0,650,750,0,0,1.8491,0.99207,1.0293,0.16828,0.85268,0.54922,0.38869,0.98432,wait,wait
2.16,2.16,4.0736,2.5803,9,6,9,6,450,360,0.08,0.33,1.835,1.0293,1.849,1.029,0.99207,0.165,0.992,0.168,0,0,650,750,0,0,1.8491,0.99207,1.0293,0.16828,0.85268,0.55242,0.40189,0.98432,wait,wait
2.2,2.2,4.0735,3.5428,9,7,9,7,450,123.8,0,0.33,1.835,1.0291,1.849,1.029,0.992,0.13552,0.992,0.168,0,0.0024721,650,750.62,0,0.0024721,1.849,0.992,1.0291,0.16809,0.85268,0.55242,0.39455,0.99529,wait,strt
2.24,2.24,4.0735,3.3789,9,7,9,7,450,139.97,0,0.11,1.835,1.2328,1.849,1.237,0.992,0.32041,0.992,0.165,0,-0.004,650,750,0,-0.0015279,1.849,0.992,1.2328,0.16075,0.85268,0.55242,0.39118,0.99812,wait,sync
2.28,2.28,4.0735,3.3722,9,7,9,7,450,139.97,0,0.11,1.835,1.2368,1.849,1.237,0.992,0.31395,0.992,0.165,0,0.0015279,650,750.38,0,0,1.849,0.992,1.2368,0.16481,0.85268,0.55242,0.38781,1.001,wait,stop
2.32,2.32,4.3625,3.3719,9,7,9,7,450,139.97,0,0.05,1.835,1.237,1.844,1.237,1.281,0.31368,1.287,0.165,0.004,0.0024721,651,751,0.004,0.0024721,1.838,1.281,1.237,0.16499,0.85268,0.55242,0.38628,1.0022,accl,strt
2.36,2.36,4.3683,3.3719,9,7,9,7,450,139.97,0,0.05,1.835,1.237,1.844,1.237,1.2868,0.31367,1.287,0.165,0.004,0.0024721,652,751.62,0.008,0.0049443,1.8438,1.2868,1.237,0.16499,0.85268,0.55242,0.38475,1.0035,accl,sync
2.4,2.4,4.3685,3.1782,9,7,9,7,450,161.25,0,0.05,1.835,1.3947,1.844,1.398,1.287,0.18612,1.287,0.16,0.004,0.004,653,752.62,0.012,0.0089443,1.844,1.287,1.3947,0.15675,0.85268,0.55242,0.38285,1.0042,accl,accl
2.44,2.44,4.3685,3.175,9,7,9,7,450,161.25,0,0.14,1.835,1.3978,1.844,1.398,1.287,0.18498,1.287,0.16,0.004,0.004,654,753.62,0.016,0.012944,1.844,1.287,1.3978,0.15979,0.85268,0.55242,0.37755,1.006,accl,accl
2.48,2.48,4.4332,3.1749,9,7,9,7,450,161.25,0.1,0.14,1.835,1.3979,1.848,1.398,1.3516,0.18494,1.353,0.16,0.004,0.004,655,754.62,0.02,0.016944,1.8466,1.3516,1.3979,0.15992,0.85268,0.55642,0.37225,1.0078,accl,accl
2.52,2.52,4.4346,3.1749,9,7,9,7,450,161.25,0.1,0.18,1.835,1.3979,1.848,1.398,1.353,0.18494,1.353,0.16,0.004,0.004,656,755.62,0.024,0.020944,1.848,1.353,1.3979,0.1599,0.85268,0.56042,0.36543,1.0101,accl,accl
2.56,2.56,4.4347,3.0696,9,7,9,7,450,1.9267,0.22,0.18,1.835,1.5185,1.848,1.521,1.3532,0.16511,1.353,0.163,0.004,0.004,657,756.62,0.028,0.024944,1.8482,1.3532,1.5185,0.16054,0.85268,0.56922,0.37263,1.0103,accl,accl
2.6,2.6,4.7534,3.0721,10,7,10,7,65.085,1.9267,0.22,0.2,1.7947,1.5211,1.848,1.521,1.3532,0.16519,1.353,0.163,0.004,0.004,658,757.62,0.032,0.028944,1.8482,1.3532,1.5211,0.16307,0.85639,0.5772,0.38062,1.0106,accl,accl
2.64,2.64,4.7534,3.0722,10,7,10,7,65.085,1.9267,0.22,0.2,1.7947,1.5212,1.848,1.521,1.3533,0.16519,1.353,0.163,0.004,0.004,659,758.62,0.036,0.032944,1.8483,1.3533,1.5212,0.16317,0.8601,0.58518,0.38862,1.0109,accl,accl
2.68,2.68,4.7533,3.0722,10,7,10,7,65.085,1.9267,0.29,0.2,1.7947,1.5212,1.848,1.521,1.3533,0.16519,1.353,0.163,0.004,0.004,660,759.62,0.04,0.036944,1.8483,1.3533,1.5212,0.16318,0.86498,0.5957,0.39661,1.0111,accl,accl
2.72,2.72,4.7533,3.4614,10,8,10,8,65.085,16.957,0.29,0.24,1.7947,1.617,1.848,1.603,1.3533,0.1831,1.353,0.185,0.004,0.004,661,760.62,0.044,0.040944,1.8483,1.3533,1.6011,0.1831,0.86987,0.60622,0.4058,1.0139,accl,accl
2.76,2.76,4.7533,3.4554,10,8,10,8,65.085,16.957,0.25,0.24,1.7947,1.6227,1.848,1.603,1.3533,0.18517,1.353,0.185,0.004,0.004,662,761.62,0.048,0.044944,1.8483,1.3533,1.6032,0.18517,0.87408,0.61529,0.41498,1.0167,accl,accl
2.8,2.8,4.7533,3.4552,10,8,10,8,65.085,16.957,0.25,0.24,1.7947,1.6229,1.848,1.603,1.3533,0.18525,1.353,0.185,0.004,0.004,663,762.62,0.052,0.048944,1.8483,1.3533,1.6033,0.18525,0.87829,0.62436,0.42416,1.0195,accl,accl
2.84,2.84,4.7533,3.4549,10,8,10,8,65.085,16.957,0.26,0.32,1.7947,1.6232,1.848,1.603,1.3533,0.18534,1.353,0.185,0.004,0.004,664,763.62,0.056,0.052944,1.8483,1.3533,1.6033,0.18534,0.88268,0.63379,0.4364,1.0233,accl,accl
2.88,2.88,5.0207,3.3675,11,8,11,8,65.085,32.613,0.26,0.32,1.8483,1.7009,1.848,1.677,1.6039,0.22694,1.353,0.229,-0.01,0.004,661.5,764.62,0.046,0.056944,1.8483,1.3533,1.6749,0.22694,0.88706,0.64322,0.44719,1.0302,brak,accl
2.92,2.92,5.0207,3.3638,11,8,11,8,65.085,32.613,0.26,0.21,1.8483,1.7039,1.848,1.677,1.6039,0.22915,1.353,0.229,-0.01,0.004,659,765.62,0.036,0.060944,1.8483,1.3533,1.6772,0.22915,0.89144,0.65266,0.45426,1.0347,brak,accl
2.96,2.96,4.9281,3.3636,11,8,11,8,104.08,32.613,0.33,0.21,1.7896,1.704,1.793,1.677,1.6756,0.22925,1.581,0.229,0.004,0.004,660,766.62,0.04,0.064944,1.7896,1.5776,1.6772,0.22925,0.88823,0.66546,0.46134,1.0392,accl,accl
3,3,4.9349,3.3636,11,8,11,8,104.08,32.613,0.33,0.23,1.7931,1.704,1.793,1.677,1.6697,0.22927,1.581,0.229,0.004,0.004,661,767.62,0.044,0.068944,1.7931,1.5811,1.6773,0.22927,0.88501,0.67826,0.46909,1.0442,accl,accl
3.04,3.04,4.9349,3.7633,11,9,11,9,104.08,450,0.14,0.23,1.7931,1.835,1.793,1.75,1.6696,0.2982,1.581,0.301,0.004,0.004,662,768.62,0.048,0.072944,1.7931,1.5811,1.7472,0.2982,0.88365,0.68369,0.46909,1.0534,accl,accl
3.08,3.08,4.9349,3.7605,11,9,11,9,104.08,450,0.14,0.23,1.7931,1.835,1.793,1.75,1.6696,0.30107,1.581,0.301,0.004,0.004,663,769.62,0.052,0.076944,1.7931,1.5811,1.7501,0.30107,0.88229,0.68912,0.46909,1.0626,accl,accl
3.12,3.12,5.3849,3.7603,12,9,12,9,540,450,0.14,0.25,1.7929,1.835,1.793,1.75,1.835,0.30121,1.581,0.301,-0.01,0.004,660.5,770.62,0.042,0.080944,1.7929,1.5809,1.7502,0.30121,0.87669,0.68912,0.46909,1.0726,brak,accl
3.16,3.16,5.3848,3.7603,12,9,12,9,540,450,0.3,0.25,1.7927,1.835,1.793,1.75,1.835,0.30122,1.581,0.301,-0.01,0.004,658,771.62,0.032,0.084944,1.7927,1.5807,1.7502,0.30122,0.86469,0.68912,0.46909,1.0826,brak,accl
3.2,3.2,5.3848,3.6594,12,9,12,9,540,450,0.3,0.22,1.7927,1.835,1.793,1.796,1.835,0.40209,1.581,0.405,-0.01,0.004,655.5,772.62,0.022,0.088944,1.7927,1.5807,1.7931,0.40209,0.85269,0.68912,0.46909,1.0914,brak,accl
3.24,3.24,5.3847,3.6565,12,9,12,9,540,450,0.39,0.22,1.7927,1.835,1.793,1.796,1.835,0.40506,1.581,0.405,-0.01,0.004,653,773.62,0.012,0.092944,1.7927,1.5807,1.7961,0.40506,0.83709,0.68912,0.46909,1.1002,brak,accl
3.28,3.28,5.3847,3.6563,12,9,12,9,540,450,0.39,0.22,1.7927,1.835,1.793,1.796,1.835,0.40518,1.581,0.405,-0.01,0.004,650.5,774.62,0.002,0.096944,1.7927,1.5807,1.7962,0.40518,0.82149,0.68912,0.46909,1.109,brak,accl
3.32,3.32,5.1614,3.6563,12,9,12,9,540,450,0.39,0.32,1.5693,1.835,1.569,1.796,1.835,0.40527,1.773,0.405,-0.01,0.004,650,775.62,-0.008,0.10094,1.5693,1.7733,1.7963,0.40527,0.80589,0.68912,0.46909,1.1218,brak,accl
3.36,3.36,5.1607,3.6563,12,9,12,9,540,450,0.42,0.32,1.5687,1.835,1.569,1.796,1.835,0.40528,1.773,0.405,0.008,0.004,652,776.62,0,0.10494,1.5687,1.7727,1.7963,0.40528,0.78909,0.68912,0.46909,1.1346,stop,accl
3.4,3.4,5.1607,3.6562,12,9,12,9,540,450,0.42,0.37,1.5686,1.835,1.569,1.796,1.835,0.40532,1.773,0.405,0,0.004,650,777.62,0,0.10894,1.5686,1.7726,1.7963,0.40532,0.77229,0.68912,0.46909,1.1494,wait,accl
3.44,3.44,5.1606,3.6562,12,9,12,9,540,450,0.45,0.37,1.5686,1.835,1.569,1.796,1.835,0.40532,1.773,0.405,0,0.004,650,778.62,0,0.11294,1.5686,1.7726,1.7963,0.40532,0.75429,0.68912,0.46909,1.1642,wait,accl
3.48,3.48,5.2363,3.6562,12,9,12,9,540,450,0.45,0.37,1.3757,1.835,1.373,1.796,1.835,0.40532,1.818,0.405,0,0.004,650,779.62,0,0.11694,1.3757,1.8207,1.7963,0.40532,0.73629,0.68912,0.46909,1.179,wait,accl
3.52,3.52,5.2392,3.6704,12,9,12,9,540,450,0.36,0.4,1.3728,1.835,1.373,1.824,1.835,0.58888,1.818,0.593,0,0.004,650,780.62,0,0.12094,1.3728,1.8178,1.8199,0.58888,0.72189,0.68912,0.46909,1.195,wait,accl
3.56,3.56,5.2393,3.6747,12,9,12,9,540,450,0.36,0.42,1.3727,1.835,1.373,1.824,1.835,0.59318,1.818,0.593,0,0.004,650,781.62,0,0.12494,1.3727,1.8177,1.8242,0.59318,0.70749,0.68912,0.46909,1.2118,wait,accl
3.6,3.6,5.4502,3.6749,12,9,12,9,540,450,0.36,0.42,1.1618,1.835,1.158,1.824,1.835,0.59335,1.834,0.593,0,0.004,650,782.62,0,0.12894,1.1618,1.8378,1.8244,0.59335,0.69309,0.68912,0.46909,1.2286,wait,accl
3.64,3.64,5.454,3.6749,12,9,12,9,540,450,0.2,0.42,1.158,1.835,1.158,1.824,1.835,0.59336,1.834,0.593,0,0.004,650,783.62,0,0.13294,1.158,1.834,1.8244,0.59336,0.68509,0.68912,0.46909,1.2454,wait,accl
3.68,3.68,5.4542,3.898,12,9,12,9,540,450,0.2,0.41,1.1578,1.835,1.158,1.833,1.835,0.81645,1.834,0.821,0,0.004,650,784.62,0,0.13694,1.1578,1.8338,1.8285,0.81645,0.67709,0.68912,0.46909,1.2618,wait,accl
3.72,3.72,5.4542,3.9027,12,9,12,9,540,450,0.2,0.41,1.1578,1.835,1.158,1.833,1.835,0.82115,1.834,0.821,0,0.004,650,785.62,0,0.14094,1.1578,1.8338,1.8332,0.82115,0.66909,0.68912,0.46909,1.2782,wait,accl
3.76,3.76,5.4541,3.9029,12,9,12,9,540,450,0.02,0.42,1.158,1.835,1.158,1.833,1.835,0.82135,1.834,0.821,0,0.004,650,786.62,0,0.14494,1.158,1.834,1.8334,0.82135,0.66829,0.68912,0.46909,1.295,wait,accl
3.8,3.8,5.454,3.9029,12,9,12,9,540,450,0,0.42,1.158,1.835,1.158,1.833,1.835,0.82136,1.834,0.821,0,0.004,650,787.62,0,0.14894,1.158,1.834,1.8334,0.82136,0.66829,0.68912,0.46909,1.3118,wait,accl
3.84,3.84,5.454,5.0253,12,10,12,10,540,37.02,0,0.42,1.158,1.7944,1.158,1.832,1.835,1.0781,1.834,1.083,0,-0.004,650,786.62,0,0.14494,1.158,1.834,1.8271,1.0781,0.66829,0.68912,0.4825,1.3219,wait,sync
3.88,3.88,5.454,5.021,12,10,12,10,540,37.02,0,0.44,1.158,1.7865,1.158,1.832,1.835,1.0833,1.834,1.083,0,-0.004,650,785.62,0,0.14094,1.158,1.834,1.8323,1.0833,0.66829,0.68912,0.49655,1.3325,wait,sync
3.92,3.92,5.7389,5.0208,12,10,12,10,540,37.02,0,0.44,0.87314,1.7861,0.867,1.832,1.835,1.0835,1.828,1.083,0,-0.004,650,784.62,0,0.13694,0.87314,1.8341,1.8325,1.0835,0.66829,0.68912,0.51061,1.3431,wait,sync
