dt1,dt2,l1,l2,r1,r2,t1,t2,th1,th2,v1,v2,x1,x2,xm1,xm2,y1,y2,ym1,ym2,eSpeed1,eSpeed2,pwm1,pwm2,vCtrl1,vCtrl2,xKalman1,yKalman1,xKalman2,yKalman2,xPred1,yPred1,xPred2,yPred2,State1,State2
1.92,0.48,0.75828,1.6661,1,5,3,4,270,-63.26,0.41,0.25,0.165,0.1933,0.169,0.228,1.2622,0.35735,1.258,0.358,0.0024588,0.003,659.33,712,0.037317,0.048,0.17322,1.2622,0.22735,0.35735,0.187,1.0564,0.20278,0.37899,sync,accl
2.04,0.51,0.7651,1.8333,1,5,3,5,270,-44.412,0.41,0.25,0.165,0.29618,0.169,0.297,1.2554,0.22912,1.258,0.293,0.0024708,0.003,659.95,712.75,0.039787,0.051,0.16641,1.2554,0.29618,0.29218,0.187,1.0072,0.20814,0.37374,sync,accl
2.11,0.53,0.76462,1.834,1,6,3,5,270,-44.412,0.4,0.25,0.165,0.29676,0.169,0.297,1.2559,0.22869,1.258,0.293,0.007,0.002,661.7,713.25,0.046787,0.053,0.16689,1.2559,0.29676,0.29276,0.187,0.9792,0.21171,0.37024,accl,accl
2.23,0.56,0.91918,1.8343,1,6,3,5,270,-44.412,0.4,0.27,0.165,0.29693,0.163,0.297,1.1013,0.22856,1.09,0.293,0.0010805,0.003,661.97,714,0.047868,0.056,0.17433,1.1013,0.29693,0.29293,0.187,0.9312,0.2175,0.36457,sync,accl
2.35,0.59,0.93213,1.8343,1,6,3,5,270,-44.412,0.4,0.27,0.165,0.297,0.163,0.297,1.0884,0.22851,1.09,0.293,0.0012866,0.003,662.29,714.75,0.049154,0.059,0.16138,1.0884,0.297,0.293,0.187,0.8832,0.22328,0.3589,sync,accl
2.47,0.62,0.93407,1.8344,1,6,3,5,270,-44.412,0.44,0.25,0.165,0.29702,0.163,0.297,1.0864,0.2285,1.09,0.293,0.0016712,0.003,662.71,715.5,0.050826,0.062,0.15944,1.0864,0.29702,0.29302,0.187,0.8304,0.22864,0.35365,sync,accl
2.51,0.65,0.93208,1.8344,1,6,3,5,270,-44.412,0.44,0.25,0.165,0.29702,0.163,0.297,1.0884,0.2285,1.09,0.293,0.00064333,0.003,662.87,716.25,0.051469,0.065,0.16143,1.0884,0.29702,0.29302,0.187,0.8128,0.234,0.3484,sync,accl
2.55,0.68,0.93319,1.8344,1,6,3,5,270,-44.412,0.44,0.25,0.165,0.29702,0.163,0.297,1.0873,0.22849,1.09,0.293,0.00081844,0.003,663.07,717,0.052287,0.068,0.16032,1.0873,0.29702,0.29302,0.187,0.7952,0.23935,0.34316,sync,accl
2.62,0.71,1.1209,1.8344,1,6,3,5,270,-44.412,0.44,0.31,0.165,0.29703,0.164,0.297,0.89963,0.22849,0.876,0.293,0.0017019,0.003,663.5,717.75,0.053989,0.071,0.18763,0.89963,0.29703,0.29303,0.187,0.7644,0.246,0.33665,sync,accl
2.74,0.74,1.1447,2.0687,1,6,3,6,270,360,0.41,0.31,0.165,0.51766,0.164,0.538,0.87581,0.165,0.876,0.191,0.0031141,-0.0075,664.28,715.88,0.057103,0.0635,0.16381,0.87581,0.51766,0.17066,0.187,0.7152,0.2553,0.33665,sync,brak
2.83,0.77,1.145,2.0843,1,6,3,6,270,360,0.08,0.35,0.165,0.53326,0.164,0.538,0.87552,0.165,0.876,0.191,0.0054756,-0.0075,665.64,714,0.062579,0.056,0.16352,0.87552,0.53326,0.18626,0.187,0.708,0.2658,0.33665,sync,brak
2.95,0.8,1.1453,2.0892,1,6,3,6,270,360,0.08,0.35,0.165,0.53816,0.164,0.538,0.87517,0.165,0.876,0.191,0.00044154,-0.0075,665.76,712.13,0.063021,0.0485,0.16317,0.87517,0.53816,0.19116,0.187,0.6984,0.2763,0.33665,sync,brak
3.07,0.83,1.3473,2.0907,1,6,3,6,270,360,0.08,0.35,0.165,0.5397,0.177,0.538,0.67316,0.165,0.661,0.191,-0.003342,-0.0075,664.92,710.25,0.059678,0.041,0.18916,0.67316,0.5397,0.1927,0.187,0.6888,0.2868,0.33665,sync,brak
3.19,0.86,1.3586,2.2345,1,6,3,6,270,360,0.08,0.38,0.165,0.68347,0.177,0.705,0.66193,0.165,0.661,0.176,-0.0056194,-0.0075,663.51,708.38,0.054059,0.0335,0.17793,0.66193,0.68347,0.15447,0.187,0.6792,0.2982,0.33665,sync,brak
3.31,0.89,1.3594,2.251,1,6,3,6,270,360,0,0.38,0.165,0.70003,0.177,0.705,0.66112,0.165,0.661,0.176,-0.0072471,-0.0075,661.7,706.5,0.046812,0.026,0.17712,0.66112,0.70003,0.17103,0.187,0.6792,0.3096,0.33665,sync,brak
3.43,0.92,1.3595,2.2564,1,6,3,6,270,360,0,0.41,0.165,0.70537,0.177,0.705,0.66102,0.165,0.661,0.176,-0.0085311,-0.0075,659.57,704.63,0.038281,0.0185,0.17702,0.66102,0.70537,0.17637,0.187,0.6792,0.3219,0.33665,sync,brak
3.55,0.95,1.5526,2.2581,1,6,4,6,-83.014,360,0.01,0.41,0.16575,0.70705,0.237,0.705,0.46795,0.165,0.459,0.176,-0.0096243,-0.0075,657.16,702.75,0.028657,0.011,0.24595,0.46795,0.70705,0.17805,0.18715,0.67801,0.3342,0.33665,sync,brak
3.67,0.98,1.5605,2.4288,1,6,4,6,-83.014,360,0.01,0.41,0.16638,0.87781,0.237,0.906,0.46007,0.165,0.459,0.171,-0.010633,-0.0075,654.51,700.88,0.018024,0.0035,0.23807,0.46007,0.87781,0.14281,0.18729,0.67682,0.3465,0.33665,sync,brak
3.79,1.01,1.5614,2.4501,1,6,4,6,-83.014,360,0,0.41,0.16647,0.89908,0.237,0.906,0.45914,0.165,0.459,0.171,-0.011691,-0.0075,651.58,700,0.0063329,-0.004,0.23714,0.45914,0.89908,0.16408,0.18729,0.67682,0.3588,0.33665,sync,brak
3.91,1.04,1.5615,2.4568,1,6,4,6,-83.014,360,0,0.42,0.16648,0.90581,0.237,0.906,0.45902,0.165,0.459,0.171,-0.01342,0.004,650,701,-0.0070871,0,0.23702,0.45902,0.90581,0.17081,0.18729,0.67682,0.3714,0.33665,sync,stop
4,1.07,2.1994,2.4589,1,6,6,6,360,360,0,0.42,0.33162,0.90792,0.328,0.906,0.165,0.165,0.311,0.171,0.0070871,0,651.77,700,0,0,0.33162,0.31462,0.90792,0.17292,0.18729,0.67682,0.384,0.33665,stop,wait
4.06,1.09,2.2014,2.6394,1,7,6,6,360,360,0.23,0.42,0.32965,1.0884,0.328,1.121,0.165,0.165,0.311,0.176,0.006,0,653.27,700,0.006,0,0.32965,0.31265,1.0884,0.1434,0.20109,0.67682,0.3924,0.33665,accl,wait
4.18,1.12,2.1998,2.6622,1,7,6,6,360,360,0.23,0.41,0.33119,1.1112,0.328,1.121,0.165,0.165,0.311,0.176,-0.012,0,650.27,700,-0.006,0,0.33119,0.31419,1.1112,0.16615,0.22869,0.67682,0.4047,0.33665,sync,wait
4.3,1.15,2.2008,2.6708,1,7,6,6,360,360,0.23,0.41,0.33018,1.1198,0.328,1.121,0.165,0.165,0.311,0.176,0.006,0,651.77,700,0,0,0.33018,0.31318,1.1198,0.17482,0.25629,0.67682,0.417,0.33665,stop,wait
4.34,1.18,2.0022,2.6724,1,7,5,6,-7.072,360,0.34,0.15,0.45536,1.1213,0.457,1.121,0.16685,0.165,0.224,0.176,0.004,0,652.77,700,0.004,0,0.45536,0.22236,1.1213,0.17634,0.26979,0.67514,0.4215,0.33665,strt,wait
4.38,1.21,2.0048,2.844,1,7,5,6,-7.072,360,0.34,0.15,0.4581,1.293,0.457,1.325,0.16657,0.165,0.224,0.181,-0.004,0.003,651.77,700.75,0,0.003,0.4581,0.2251,1.293,0.14901,0.28328,0.67347,0.426,0.33665,sync,accl
4.5,1.24,2.0085,2.8667,1,7,5,6,-7.072,360,0.34,0.15,0.46203,1.3157,0.457,1.325,0.16621,0.165,0.224,0.181,0.012,0.003,654.77,701.5,0.012,0.006,0.46203,0.22903,1.3157,0.17166,0.32377,0.66845,0.4305,0.33665,strt,accl
4.62,1.27,2.0067,2.8731,1,7,5,6,-7.072,360,0.36,0,0.46008,1.3221,0.457,1.325,0.16638,0.165,0.224,0.181,-0.009,0.003,652.52,702.25,0.003,0.009,0.46008,0.22708,1.3221,0.17807,0.36665,0.66313,0.4305,0.33665,sync,accl
4.74,1.3,2.172,2.8751,1,7,6,6,360,360,0.36,0,0.621,1.3241,0.626,1.325,0.165,0.165,0.183,0.181,0.012,0.003,655.52,703,0.015,0.012,0.621,0.178,1.3241,0.18008,0.40985,0.66313,0.4305,0.33665,sync,accl
4.86,1.33,2.1794,2.8762,1,7,6,6,360,360,0.4,0.09,0.62841,1.3251,0.626,1.325,0.165,0.165,0.183,0.181,-0.0048,0.003,654.32,703.75,0.0102,0.015,0.62841,0.18541,1.3251,0.18114,0.45785,0.66313,0.4332,0.33665,sync,accl
4.98,1.36,2.1804,2.8765,1,7,6,6,360,360,0.4,0.09,0.62935,1.3255,0.626,1.325,0.165,0.165,0.183,0.181,0.0021176,0.003,654.85,704.5,0.012318,0.018,0.62935,0.18635,1.3255,0.18147,0.50585,0.66313,0.4359,0.33665,sync,accl
5.1,1.39,2.1805,2.8766,1,7,6,6,360,360,0.4,0.09,0.62947,1.3256,0.626,1.325,0.165,0.165,0.183,0.181,0.0026132,0.003,655.5,705.25,0.014931,0.021,0.62947,0.18647,1.3256,0.18157,0.55385,0.66313,0.4386,0.33665,sync,accl
5.22,1.42,2.361,2.8769,1,7,6,6,360,360,0.41,0.15,0.80994,1.3259,0.818,1.325,0.165,0.165,0.174,0.181,0.0024667,0.003,656.12,706,0.017398,0.024,0.80994,0.16594,1.3259,0.18189,0.60305,0.66313,0.4431,0.33665,sync,accl
5.34,1.45,2.3711,2.877,1,7,6,6,360,360,0.41,0.15,0.8201,1.326,0.818,1.325,0.165,0.165,0.174,0.181,0.0024848,0.003,656.74,706.75,0.019882,0.027,0.8201,0.1761,1.326,0.18198,0.65225,0.66313,0.4476,0.33665,sync,accl
5.46,1.47,2.3724,3.1054,1,8,6,7,360,17.944,0.41,0.16,0.82139,1.5542,0.818,1.601,0.165,0.16802,0.174,0.209,0.0024852,0.002,657.36,707.25,0.022368,0.029,0.82139,0.17739,1.5542,0.16223,0.70145,0.66313,0.45064,0.33763,sync,accl
5.58,1.49,2.3726,3.1359,1,8,6,7,360,17.944,0.42,0.16,0.82163,1.5843,0.818,1.601,0.165,0.17362,0.174,0.209,0.0024853,0.002,657.98,707.75,0.024853,0.031,0.82163,0.17763,1.5843,0.19234,0.75185,0.66313,0.45369,0.33862,sync,accl
5.65,1.52,2.5829,3.1476,1,8,6,7,360,17.944,0.42,0.16,1.0319,1.5958,1.043,1.601,0.165,0.17653,0.161,0.209,0.0011681,0.003,658.28,708.5,0.026021,0.034,1.0319,0.14986,1.5958,0.20381,0.78125,0.66313,0.45825,0.3401,sync,accl
5.71,1.55,2.5943,3.1524,1,8,6,7,360,17.944,0.42,0.19,1.0433,1.6005,1.043,1.601,0.165,0.17785,0.161,0.209,0.0011481,0.003,658.56,709.25,0.027169,0.037,1.0433,0.16127,1.6005,0.20849,0.80645,0.66313,0.46367,0.34185,sync,accl
5.83,1.58,2.5993,3.1539,1,8,6,7,360,17.944,0.42,0.19,1.0483,1.602,1.043,1.601,0.165,0.17828,0.161,0.209,0.0030171,0.003,659.32,710,0.030186,0.04,1.0483,0.16629,1.602,0.20997,0.85685,0.66313,0.4691,0.34361,sync,accl
5.95,1.61,2.5979,3.1545,1,8,6,7,360,17.944,0.42,0.2,1.0469,1.6025,1.043,1.601,0.165,0.17844,0.161,0.209,0.0027087,0.003,660,710.75,0.032895,0.043,1.0469,0.16491,1.6025,0.21049,0.90725,0.66313,0.47481,0.34546,sync,accl
6.02,1.64,2.8102,3.1546,1,8,6,7,360,17.944,0.1,0.2,1.2591,1.6027,1.273,1.601,0.165,0.17849,0.164,0.209,0.001512,0.003,660.37,711.5,0.034407,0.046,1.2591,0.15014,1.6027,0.21065,0.91425,0.66313,0.48051,0.34731,sync,accl
6.14,1.67,2.8226,3.228,1,8,6,7,360,39.627,0.1,0.26,1.2715,1.6714,1.273,1.693,0.165,0.2079,0.164,0.269,0.002997,0.003,661.12,712.25,0.037404,0.049,1.2715,0.16254,1.6714,0.24739,0.92625,0.66313,0.48652,0.35228,sync,accl
6.19,1.69,2.8242,3.246,1,9,6,7,360,39.627,0.1,0.26,1.2731,1.6874,1.273,1.693,0.165,0.21767,0.164,0.269,0.0011491,0.002,661.41,712.75,0.038553,0.051,1.2731,0.16413,1.6874,0.26337,0.93125,0.66313,0.49053,0.3556,sync,accl
6.26,1.71,2.824,3.2517,1,9,6,7,360,39.627,0,0.26,1.273,1.6923,1.273,1.693,0.165,0.22092,0.164,0.269,0.0018969,0.002,661.88,713.25,0.04045,0.053,1.273,0.16403,1.6923,0.26827,0.93125,0.66313,0.49453,0.35891,sync,accl
6.38,1.74,2.824,3.2548,1,9,6,7,360,39.627,0,0.28,1.273,1.695,1.273,1.693,0.165,0.22277,0.164,0.269,0.0031299,0.003,662.67,714,0.04358,0.056,1.273,0.16401,1.695,0.27097,0.93125,0.66313,0.501,0.36427,sync,accl
6.44,1.77,2.8241,3.2554,1,9,6,7,360,39.627,0.02,0.28,1.2731,1.6955,1.273,1.693,0.165,0.22316,0.164,0.269,0.001297,0.003,662.99,714.75,0.044877,0.059,1.2731,0.16408,1.6955,0.27153,0.93245,0.66313,0.50747,0.36963,sync,accl
6.47,1.8,2.8241,3.4207,1,9,6,8,360,63.057,0.02,0.28,1.2731,1.8008,1.273,1.752,0.165,0.34488,0.164,0.367,0.00074359,0.003,663.18,715.5,0.04562,0.062,1.2731,0.16408,1.7299,0.34488,0.93305,0.66313,0.51128,0.37712,sync,accl
6.48,1.83,2.8241,3.4388,1,9,6,8,360,63.057,0.02,0.24,1.2731,1.8086,1.273,1.752,0.165,0.36158,0.164,0.367,0.00029329,0.003,663.25,716.25,0.045914,0.065,1.2731,0.16405,1.7466,0.36158,0.93325,0.66313,0.51454,0.38354,sync,accl
6.6,1.86,3.1385,3.4444,1,9,7,8,177.23,63.057,0,0.24,1.4331,1.8108,1.497,1.752,0.17424,0.36682,0.221,0.367,0.0042044,0.003,664.3,717,0.050118,0.068,1.4331,0.15706,1.7518,0.36682,0.93325,0.66313,0.5178,0.38995,sync,accl
6.72,1.89,3.0825,3.4466,1,9,7,8,177.23,63.057,0,0.31,1.4885,1.8116,1.497,1.752,0.16571,0.3689,0.221,0.367,0.0035633,0.003,665.19,717.75,0.053681,0.071,1.4885,0.21253,1.7539,0.3689,0.93325,0.66313,0.52202,0.39825,sync,accl
6.84,1.92,3.0751,3.5842,1,9,7,9,177.23,450,0,0.31,1.4959,1.835,1.497,1.793,0.16531,0.47728,0.221,0.503,0.0032009,0.003,665.99,718.5,0.056882,0.074,1.4959,0.21992,1.7673,0.47728,0.93325,0.66313,0.52202,0.40755,sync,accl
6.96,1.95,3.0742,3.5781,1,9,7,9,177.23,450,0,0.36,1.4969,1.835,1.497,1.793,0.16527,0.49662,0.221,0.503,0.0029784,0.003,666.74,719.25,0.05986,0.077,1.4969,0.22086,1.7866,0.49662,0.93325,0.66313,0.52202,0.41835,sync,accl
7.05,1.98,3.7671,3.5842,1,9,9,9,450,450,0,0.36,1.835,1.835,1.668,1.793,0.29441,0.50269,0.311,0.503,-0.0225,0.003,661.11,720,0.03736,0.08,1.6514,0.29441,1.7927,0.50269,0.93325,0.66313,0.52202,0.42915,brak,accl
7.11,2.01,3.7515,3.5861,1,9,9,9,450,450,0.35,0.36,1.835,1.835,1.668,1.793,0.31004,0.5046,0.311,0.503,-0.015,0.003,657.36,720.75,0.02236,0.083,1.667,0.31004,1.7946,0.5046,0.93325,0.68413,0.52202,0.43995,brak,accl
7.17,2.04,3.7486,3.7368,1,9,9,9,450,450,0.35,0.38,1.835,1.835,1.668,1.831,0.31297,0.6553,0.311,0.688,-0.015,0.003,653.61,721.5,0.0073604,0.086,1.67,0.31297,1.7983,0.6553,0.93325,0.70513,0.52202,0.45135,brak,accl
7.29,2.07,3.7457,3.7611,1,9,9,9,450,450,0.35,0.38,1.835,1.835,1.668,1.831,0.31579,0.67952,0.311,0.688,-0.03,0.003,650,722.25,-0.02264,0.089,1.6728,0.31579,1.8225,0.67952,0.93325,0.74713,0.52202,0.46275,brak,accl
7.32,2.1,3.5201,3.7687,1,9,8,9,83.41,450,0.31,0.38,1.8315,1.835,1.787,1.831,0.44221,0.68713,0.458,0.688,0.02264,0.003,655.66,723,0,0.092,1.7712,0.44221,1.8301,0.68713,0.93431,0.75637,0.52202,0.47415,stop,accl
7.44,2.13,3.5366,3.771,1,9,8,9,83.41,450,0.31,0.38,1.8336,1.835,1.787,1.831,0.45943,0.68952,0.458,0.688,0.012,0.003,658.66,723.75,0.012,0.095,1.7884,0.45943,1.8325,0.68952,0.93858,0.79332,0.52202,0.48555,accl,accl
7.47,2.16,3.5362,3.7718,1,9,8,9,83.41,450,0.38,0.38,1.8335,1.835,1.787,1.831,0.45901,0.69026,0.458,0.688,-0.0075,0.003,656.78,724.5,0.0045,0.098,1.788,0.45901,1.8333,0.69026,0.93989,0.80464,0.52202,0.49695,brak,accl
7.5,2.19,3.5373,3.772,1,9,8,9,83.41,450,0.38,0.38,1.8336,1.835,1.787,1.831,0.46017,0.6905,0.458,0.688,-0.0075,0.003,654.91,725.25,-0.003,0.101,1.7892,0.46017,1.8335,0.6905,0.9412,0.81597,0.52202,0.50835,brak,accl
7.53,2.22,3.5377,3.7721,1,9,8,9,83.41,450,0.38,0.38,1.8337,1.835,1.787,1.831,0.46065,0.69057,0.458,0.688,0.003,0.003,655.66,726,0,0.104,1.7897,0.46065,1.8336,0.69057,0.94251,0.82729,0.52202,0.51975,stop,accl
7.56,2.25,3.5379,3.7721,1,9,8,9,83.41,450,0.38,0.38,1.8337,1.835,1.787,1.831,0.46081,0.6906,0.458,0.688,0.003,0.003,656.41,726.75,0.003,0.107,1.7898,0.46081,1.8336,0.6906,0.94382,0.83862,0.52202,0.53115,accl,accl
7.59,2.28,3.5379,3.7721,1,9,8,9,83.41,450,0.38,0.38,1.8337,1.835,1.787,1.831,0.46087,0.6906,0.458,0.688,-0.0075,0.003,654.53,727.5,-0.0045,0.11,1.7899,0.46087,1.8336,0.6906,0.94512,0.84994,0.52202,0.54255,brak,accl
7.66,2.3,3.5404,3.7715,1,10,8,9,83.41,450,0.38,0.38,1.8339,1.835,1.787,1.831,0.46353,0.69001,0.458,0.688,0.0045,0.002,655.66,728,0,0.112,1.7925,0.46353,1.833,0.69001,0.94818,0.87637,0.52202,0.55015,stop,accl
7.69,2.33,3.5374,3.7725,1,10,8,9,83.41,450,0.38,0.39,1.8336,1.835,1.787,1.831,0.46028,0.69093,0.458,0.688,0.003,0.003,656.41,728.75,0.003,0.115,1.7893,0.46028,1.8339,0.69093,0.94948,0.88769,0.52202,0.56185,accl,accl
7.73,2.36,3.8397,3.7723,1,10,9,9,450,450,0.38,0.39,1.835,1.835,1.859,1.831,0.75822,0.69081,0.821,0.688,-0.01,0.003,653.91,729.5,-0.007,0.118,1.7962,0.75822,1.8338,0.69081,0.94948,0.90289,0.52202,0.57355,brak,accl
7.77,2.39,3.8876,4.1422,1,10,9,9,450,450,0.38,0.31,1.835,1.835,1.859,1.834,0.80608,1.0607,0.821,1.128,0.007,0.003,655.66,730.25,0,0.121,1.8441,0.80608,1.7667,1.0607,0.94948,0.91809,0.52202,0.58285,stop,accl
7.8,2.42,3.9001,4.1899,1,10,9,9,450,450,0.38,0.31,1.835,1.835,1.859,1.834,0.81853,1.1083,0.821,1.128,0,0.003,650,731,0,0.124,1.8565,0.81853,1.8143,1.1083,0.94948,0.92949,0.52202,0.59215,wait,accl
7.82,2.45,4.0744,4.2047,1,10,9,9,450,450,0.38,0.29,1.835,1.835,1.871,1.834,0.99284,1.1232,1.026,1.128,0,0.003,650,731.75,0,0.127,1.8378,0.99284,1.8292,1.1232,0.94948,0.93709,0.52202,0.60085,wait,accl
7.85,2.47,4.0974,4.2089,1,11,9,9,450,450,0.39,0.29,1.835,1.835,1.871,1.834,1.0158,1.1274,1.026,1.128,0,0.002,650,732.25,0,0.129,1.8608,1.0158,1.8334,1.1274,0.94948,0.94879,0.52202,0.60665,wait,accl
7.89,2.5,4.1068,4.4178,1,11,9,9,450,450,0.39,0.3,1.835,1.835,1.871,1.807,1.0252,1.3363,1.026,1.376,0,0.003,650,733,0,0.132,1.8702,1.0252,1.7673,1.3363,0.94948,0.96439,0.52202,0.61565,wait,accl
8.01,2.53,4.1116,4.4463,1,11,9,9,450,450,0.26,0.3,1.835,1.835,1.871,1.807,1.03,1.3648,1.026,1.376,0,0.003,650,733.75,0,0.135,1.875,1.03,1.7958,1.3648,0.94948,0.99559,0.52202,0.62465,wait,accl
8.09,2.56,4.2937,4.4554,1,11,9,9,450,450,0.26,0.3,1.835,1.835,1.856,1.807,1.2122,1.3739,1.222,1.376,0.008,0.003,652,734.5,0.008,0.138,1.8462,1.2122,1.8049,1.3739,0.94948,1.0164,0.52202,0.63365,accl,accl
8.21,2.59,4.3023,4.6514,1,11,9,10,450,109.84,0.04,0.31,1.835,1.8295,1.856,1.74,1.2207,1.5697,1.222,1.593,0.012,0.003,655,735.25,0.02,0.141,1.8547,1.2207,1.7167,1.5697,0.94948,1.0212,0.51886,0.64239,accl,accl
8.31,2.61,4.3036,4.6683,1,12,9,10,450,109.84,0.04,0.31,1.835,1.8259,1.856,1.74,1.2221,1.5863,1.222,1.593,0.059,0.002,669.75,735.75,0.079,0.143,1.8561,1.2221,1.7333,1.5863,0.94948,1.0252,0.51675,0.64822,sync,accl
8.41,2.64,4.3038,4.6738,1,12,9,10,450,109.84,0.04,0.32,1.835,1.8246,1.856,1.74,1.2223,1.5916,1.222,1.593,0.0078481,0.003,671.71,736.5,0.086848,0.146,1.8563,1.2223,1.7386,1.5916,0.94948,1.0292,0.5135,0.65725,sync,accl
8.53,2.67,4.3039,4.6757,1,12,9,10,450,109.84,0.04,0.32,1.835,1.8241,1.856,1.74,1.2224,1.5935,1.222,1.593,0.0077586,0.003,673.65,737.25,0.094607,0.149,1.8564,1.2224,1.7405,1.5935,0.94948,1.034,0.51024,0.66628,sync,accl
8.61,2.7,4.4543,4.9915,1,12,9,11,450,155.02,0.1,0.3,1.835,1.6173,1.849,1.626,1.3728,1.8168,1.382,1.759,0.008,-0.0075,675.65,735.38,0.10261,0.1415,1.8398,1.3728,1.6173,1.7503,0.94948,1.042,0.50208,0.67009,accl,brak
8.64,2.73,4.4622,4.986,1,12,9,11,450,155.02,0.1,0.3,1.835,1.6226,1.849,1.626,1.3807,1.8149,1.382,1.759,0.0033911,-0.0075,676.5,733.5,0.106,0.134,1.8477,1.3807,1.6226,1.7556,0.94948,1.045,0.49392,0.67389,sync,brak
