dt1,dt2,l1,l2,r1,r2,t1,t2,th1,th2,v1,v2,x1,x2,xm1,xm2,y1,y2,ym1,ym2,eSpeed1,eSpeed2,pwm1,pwm2,vCtrl1,vCtrl2,xKalman1,yKalman1,xKalman2,yKalman2,xPred1,yPred1,xPred2,yPred2,State1,State2
1.23,1.24,0.91607,0.59828,10,9,3,3,270,270,0.52,0.45,0.165,0.165,1.504,0.649,1.1044,1.5978,1.114,1.602,0.009,-0.0010954,830.44,838.75,0.32177,0.35501,1.4944,1.1044,0.64477,1.5978,0.167,0.9896,0.167,0.0999,accl,sync
1.25,1.27,0.90952,0.59842,11,9,3,3,270,270,0,0.45,0.165,0.165,1.504,0.649,1.111,1.5979,1.114,1.602,0.006,-0.0008428,831.94,838.54,0.32777,0.35417,1.501,1.111,0.64491,1.5979,0.167,0.9896,0.167,0.0864,accl,sync
1.28,1.3,0.90747,0.5991,11,9,3,3,270,270,0,0.45,0.165,0.165,1.504,0.649,1.113,1.5986,1.114,1.602,0.009,-0.00067092,834.19,838.37,0.33677,0.3535,1.503,1.113,0.64559,1.5986,0.167,0.9896,0.167,0.0729,accl,sync
1.31,1.33,0.90681,0.56935,11,9,3,3,270,270,0,0.45,0.165,0.165,1.504,1.071,1.1137,1.5688,1.114,1.645,0.009,-0.00042597,836.44,838.27,0.34577,0.35307,1.5037,1.1137,0.99484,1.5688,0.167,0.9896,0.167,0.0594,accl,sync
1.33,1.36,0.9066,0.61447,12,9,3,3,270,270,0,0.48,0.165,0.165,1.504,1.071,1.1139,1.614,1.114,1.645,0.006,-0.00018621,837.94,838.22,0.35177,0.35288,1.5039,1.1139,1.04,1.614,0.167,0.9896,0.167,0.045,accl,sync
1.36,1.39,0.90654,0.63349,12,9,3,3,270,270,0,0.48,0.165,0.165,1.504,1.071,1.114,1.633,1.114,1.645,0.009,-2.85E-05,840.19,838.21,0.36077,0.35286,1.504,1.114,1.059,1.633,0.167,0.9896,0.167,0.0306,accl,sync
1.39,1.42,0.90722,0.63938,12,9,3,3,270,270,0.15,0.5,0.165,0.165,1.504,1.071,1.1133,1.6389,1.114,1.645,0.009,0.009,842.44,840.46,0.36977,0.36186,1.5033,1.1133,1.0649,1.6389,0.167,0.9851,0.167,0.0156,accl,accl
1.42,1.45,3.8747,4.727,12,9,9,9,450,450,0.15,0.5,1.835,1.835,1.773,1.071,0.79321,1.6454,0.783,1.645,-0.0225,-0.0225,836.82,834.84,0.34727,0.33936,1.7832,0.79321,1.0714,1.6454,0.167,0.9896,0.167,0.0306,brak,brak
1.45,1.48,3.8705,4.7291,12,9,9,9,450,450,0.58,0.52,1.835,1.835,1.773,1.071,0.78894,1.6476,0.783,1.645,-0.0225,-0.0225,831.19,829.21,0.32477,0.31686,1.7789,0.78894,1.0736,1.6476,0.167,1.007,0.167,0.0462,brak,brak
1.48,1.51,3.8691,4.4611,12,9,9,9,450,450,0.58,0.52,1.835,1.835,1.773,1.483,0.78759,1.3796,0.783,1.403,-0.0225,0.009,825.57,831.46,0.30227,0.32586,1.7776,0.78759,1.4596,1.3796,0.167,1.0244,0.167,0.0618,brak,accl
1.51,1.54,3.8689,4.4797,12,9,9,9,450,450,0.62,0.53,1.835,1.835,1.773,1.483,0.78736,1.3981,0.783,1.403,0.00043443,0.009,825.67,833.71,0.3027,0.33486,1.7774,0.78736,1.4781,1.3981,0.167,1.043,0.167,0.0777,sync,accl
1.54,1.56,3.8689,4.4847,12,10,9,9,450,450,0.64,0.53,1.835,1.835,1.773,1.483,0.78738,1.4031,0.783,1.403,0.00068848,0.006,825.85,835.21,0.30339,0.34086,1.7774,0.78738,1.4831,1.4031,0.167,1.0622,0.167,0.0883,sync,accl
1.57,1.58,3.8697,4.4863,12,10,9,9,450,450,0.64,0.53,1.835,1.835,1.773,1.483,0.78821,1.4047,0.783,1.403,0.00093348,0.006,826.08,836.71,0.30432,0.34686,1.7782,0.78821,1.4847,1.4047,0.167,1.0814,0.167,0.0989,sync,accl
1.6,1.61,3.6189,4.4878,12,10,9,9,450,450,0.63,0.56,1.835,1.835,1.475,1.483,0.53739,1.4062,0.406,1.403,-0.0225,0.009,820.46,838.96,0.28182,0.35586,1.6064,0.53739,1.4862,1.4062,0.167,1.1003,0.167,0.1157,brak,accl
1.63,1.64,3.6112,4.4882,1,10,9,9,450,450,0.63,0.56,1.835,1.835,1.475,1.483,0.45029,1.4067,0.406,1.403,-0.0225,0.009,814.83,841.21,0.25932,0.36486,1.5193,0.45029,1.4867,1.4067,0.167,1.1192,0.167,0.1325,brak,accl
1.66,1.67,3.6387,4.4879,1,11,9,9,450,450,0.63,0.48,1.835,1.835,1.475,1.483,0.42287,1.4064,0.406,1.403,-0.0225,0.009,809.21,843.46,0.23682,0.37386,1.4919,0.42287,1.4864,1.4064,0.167,1.1381,0.167,0.1469,brak,accl
1.68,1.7,3.6498,4.4885,2,11,9,9,450,450,0.15,0.48,1.835,1.835,1.475,1.483,0.41176,1.4069,0.406,1.403,-0.015,-0.0225,805.46,837.84,0.22182,0.35136,1.4808,0.41176,1.4869,1.4069,0.167,1.1411,0.167,0.1613,brak,brak
1.71,1.73,3.653,4.1018,2,11,9,9,450,450,0.15,0.48,1.835,1.835,1.475,1.763,0.40856,1.0203,0.406,0.997,-0.0225,0.009,799.83,840.09,0.19932,0.36036,1.4776,0.40856,1.7863,1.0203,0.167,1.1456,0.167,0.1757,brak,accl
1.74,1.75,3.6547,4.0874,2,12,9,9,450,450,0,0.48,1.835,1.835,1.475,1.763,0.4068,1.0058,0.406,0.997,0.0068648,0.006,801.55,841.59,0.20619,0.36636,1.4758,0.4068,1.7718,1.0058,0.167,1.1456,0.167,0.1853,sync,accl
1.76,1.78,3.6552,4.0848,3,12,9,9,450,450,0,0.51,1.835,1.835,1.475,1.763,0.4063,1.0033,0.406,0.997,0.0044863,0.009,802.67,843.84,0.21067,0.37536,1.4753,0.4063,1.7693,1.0033,0.167,1.1456,0.167,0.2006,sync,accl
1.79,1.81,3.7119,4.0829,3,12,9,9,450,450,0,0.51,1.835,1.835,1.057,1.763,0.34966,1.0014,0.259,0.997,0.0066508,0.009,804.33,846.09,0.21732,0.38436,1.1477,0.34966,1.7674,1.0014,0.167,1.1456,0.167,0.2159,sync,accl
1.82,1.84,3.7741,4.0822,3,12,9,9,450,450,0,0.49,1.835,1.835,1.057,1.763,0.28746,1.0007,0.259,0.997,0.0065446,0.009,805.97,848.34,0.22387,0.39336,1.0855,0.28746,1.7667,1.0007,0.167,1.1456,0.167,0.2306,sync,accl
1.85,1.87,3.7911,4.082,3,12,9,9,450,450,0.53,0.49,1.835,1.835,1.057,1.763,0.27043,1.0005,0.259,0.997,0.006452,0.009,807.58,850.59,0.23032,0.40236,1.0684,0.27043,1.7665,1.0005,0.167,1.1615,0.167,0.2453,sync,accl
1.88,1.91,3.7964,3.7701,3,12,9,9,450,450,0.53,0.55,1.835,1.835,1.057,1.614,0.26508,0.68854,0.259,0.598,0.0063708,0.012,809.17,853.59,0.23669,0.41436,1.0631,0.26508,1.7045,0.68854,0.167,1.1774,0.167,0.2673,sync,accl
1.91,1.94,3.7985,3.7101,3,12,9,9,450,450,0.58,0.55,1.835,1.835,1.057,1.614,0.26301,0.6286,0.259,0.598,-0.0225,0.009,803.55,855.84,0.21419,0.42336,1.061,0.26301,1.6446,0.6286,0.167,1.1948,0.167,0.2838,brak,accl
1.94,1.97,3.7985,3.6919,3,12,9,9,450,450,0.58,0.58,1.835,1.835,1.057,1.614,0.26298,0.61033,0.259,0.598,-0.0225,0.009,797.92,858.09,0.19169,0.43236,1.061,0.26298,1.6263,0.61033,0.167,1.2122,0.167,0.3012,brak,accl
1.97,2,3.7983,3.6861,3,12,9,9,450,450,0.64,0.58,1.835,1.835,1.057,1.614,0.26326,0.6046,0.259,0.598,-0.0225,0.009,792.3,860.34,0.16919,0.44136,1.0613,0.26326,1.6206,0.6046,0.167,1.2314,0.167,0.3186,brak,accl
2,2.03,3.7982,3.6845,3,12,9,9,450,450,0.64,0.61,1.835,1.835,1.057,1.614,0.26335,0.60294,0.259,0.598,-0.0225,0.009,786.67,862.59,0.14669,0.45036,1.0614,0.26335,1.6189,0.60294,0.167,1.2506,0.167,0.3369,brak,accl
2.03,2.06,3.7983,3.6839,3,12,9,9,450,450,0.61,0.61,1.835,1.835,1.057,1.614,0.26324,0.60242,0.259,0.598,-0.0225,0.009,781.05,864.84,0.12419,0.45936,1.0612,0.26324,1.6184,0.60242,0.167,1.2689,0.167,0.3552,brak,accl
2.06,2.09,3.7983,3.684,3,1,9,9,450,450,0.61,0.65,1.835,1.835,1.057,1.614,0.2632,0.60245,0.259,0.598,-0.0225,0.009,775.42,867.09,0.10169,0.46836,1.0612,0.2632,1.6184,0.60245,0.167,1.2872,0.167,0.3747,brak,accl
2.08,2.12,3.7994,3.6241,4,1,9,9,450,450,0.59,0.65,1.835,1.835,1.057,1.25,0.26217,0.43746,0.259,0.311,-0.015,0.009,771.67,869.34,0.086691,0.47736,1.0602,0.26217,1.3765,0.43746,0.167,1.299,0.167,0.3942,brak,accl
2.11,2.14,3.7987,3.7089,4,2,9,9,450,450,0.59,0.58,1.835,1.835,1.057,1.25,0.26284,0.35259,0.259,0.311,-0.0225,0.006,766.05,870.84,0.064191,0.48336,1.0608,0.26284,1.2916,0.35259,0.167,1.3167,0.167,0.4058,brak,accl
2.14,2.17,3.801,3.7344,4,2,9,9,450,450,0.02,0.58,1.835,1.835,1.057,1.25,0.26054,0.32708,0.259,0.311,-0.0225,0.009,760.42,873.09,0.041691,0.49236,1.0585,0.26054,1.2661,0.32708,0.167,1.3173,0.167,0.4232,brak,accl
2.16,2.2,3.802,3.7416,5,2,9,9,450,450,0.02,0.53,1.835,1.835,1.057,1.25,0.25955,0.31995,0.259,0.311,-0.015,0.009,756.67,875.34,0.026691,0.50136,1.0575,0.25955,1.2589,0.31995,0.167,1.3177,0.167,0.4391,brak,accl
2.19,2.22,3.995,3.746,5,3,9,9,450,450,0.02,0.53,1.835,1.835,0.281,1.25,0.91345,0.31548,0.89,0.311,-0.0225,0.006,751.05,876.84,0.0041908,0.50736,0.30445,0.91345,1.2545,0.31548,0.167,1.3183,0.167,0.4497,brak,accl
2.22,2.25,3.9803,3.7467,5,3,9,9,450,450,0,0.49,1.835,1.835,0.281,1.25,0.89873,0.31478,0.89,0.311,-0.0225,0.009,750,879.09,-0.018309,0.51636,0.28973,0.89873,1.2538,0.31478,0.167,1.3183,0.167,0.4644,brak,accl
2.25,2.28,3.9743,3.747,5,3,9,9,450,450,0,0.49,1.835,1.835,0.281,1.25,0.89275,0.31449,0.89,0.311,0.018309,0.009,754.58,881.34,0,0.52536,0.28375,0.89275,1.2535,0.31449,0.167,1.3183,0.167,0.4791,stop,accl
2.28,2.31,3.9724,3.7471,5,3,9,9,450,450,0,0.49,1.835,1.835,0.281,1.25,0.89086,0.3144,0.89,0.311,0,0.009,750,883.59,0,0.53436,0.28186,0.89086,1.2534,0.3144,0.167,1.3183,0.167,0.4938,wait,accl
2.3,2.34,3.9718,3.7465,6,3,9,9,450,450,0,0.49,1.835,1.835,0.281,1.25,0.89027,0.315,0.89,0.311,0,0.009,750,885.84,0,0.54336,0.28127,0.89027,1.254,0.315,0.167,1.3183,0.167,0.5085,wait,accl
2.32,2.37,3.9716,3.6796,6,3,9,9,450,450,0,0.49,1.835,1.835,0.281,0.827,0.89009,0.38194,0.89,0.296,0,-0.009,750,883.59,0,0.53436,0.28109,0.89009,0.91294,0.38194,0.167,1.3183,0.167,0.5232,wait,sync
2.35,2.4,3.9735,3.736,6,3,9,9,450,450,0.4,0.53,1.835,1.835,0.281,0.827,0.89195,0.32552,0.89,0.296,0,0.009,750,885.84,0,0.54336,0.28295,0.89195,0.85652,0.32552,0.167,1.3303,0.167,0.5391,wait,accl
2.38,2.43,3.9732,3.7535,6,3,9,9,450,450,0.23,0.59,1.835,1.835,0.281,0.827,0.89169,0.30804,0.89,0.296,0,0.009,750,888.09,0,0.55236,0.28269,0.89169,0.83904,0.30804,0.167,1.3372,0.167,0.5568,wait,accl
2.41,2.46,3.9731,3.6738,6,3,9,9,450,450,0.23,0.69,1.835,1.835,0.281,0.456,0.89161,0.59225,0.89,0.57,0,-0.009,750,885.84,0,0.54336,0.28261,0.89161,0.47825,0.59225,0.167,1.3441,0.167,0.5775,wait,sync
2.44,2.49,3.9722,3.6618,6,3,9,9,450,450,0.04,0.69,1.835,1.835,0.281,0.456,0.8907,0.58023,0.89,0.57,0,-0.009,750,883.59,0,0.53436,0.2817,0.8907,0.46623,0.58023,0.167,1.3453,0.167,0.5982,wait,sync
2.47,2.52,3.9719,3.6579,6,4,9,9,450,450,0.04,0.67,1.835,1.835,0.281,0.456,0.89041,0.57637,0.89,0.57,0,-0.009,750,881.34,0,0.52536,0.28141,0.89041,0.46237,0.57637,0.167,1.3465,0.167,0.6183,wait,sync
2.5,2.55,3.9717,3.6567,6,4,9,9,450,450,0,0.67,1.835,1.835,0.281,0.456,0.89013,0.57515,0.89,0.57,0,-0.009,750,879.09,0,0.51636,0.28113,0.89013,0.46115,0.57515,0.167,1.3465,0.167,0.6384,wait,sync
2.53,2.57,4.3126,3.6549,6,5,9,9,450,450,0,0.56,1.835,1.835,0.359,0.456,1.231,0.57337,1.309,0.57,0.009,-0.006,752.25,877.59,0.009,0.51036,0.28105,1.231,0.45937,0.57337,0.167,1.3465,0.167,0.6496,accl,sync
2.56,2.6,4.3615,3.6553,6,5,9,9,450,450,0,0.56,1.835,1.835,0.359,0.456,1.28,0.57376,1.309,0.57,0.009,-0.0088413,754.5,875.38,0.018,0.50151,0.32998,1.28,0.45976,0.57376,0.167,1.3465,0.167,0.6664,accl,sync
2.59,2.62,4.3814,4.031,6,6,9,9,450,450,0,0.54,1.835,1.835,0.359,0.291,1.2999,0.94948,1.309,0.986,0.009,-0.0057847,756.75,873.93,0.027,0.49573,0.34987,1.2999,0.25448,0.94948,0.167,1.3465,0.167,0.6772,accl,sync
2.62,2.65,4.3878,4.0584,6,6,9,9,450,450,0.12,0.54,1.835,1.835,0.359,0.291,1.3063,0.97691,1.309,0.986,0.009,-0.0085098,759,871.8,0.036,0.48722,0.35627,1.3063,0.28191,0.97691,0.167,1.3501,0.167,0.6934,accl,sync
2.65,2.68,4.3902,4.0671,6,6,9,9,450,450,0.12,0.52,1.835,1.835,0.359,0.291,1.3087,0.9856,1.309,0.986,0.009,-0.008335,761.25,869.72,0.045,0.47888,0.35871,1.3087,0.2906,0.9856,0.167,1.3537,0.167,0.709,accl,sync
2.68,2.71,4.3918,4.0698,6,6,9,9,450,450,0.29,0.52,1.835,1.835,0.359,0.291,1.3103,0.98832,1.309,0.986,0.009,-0.0081543,763.5,867.68,0.054,0.47073,0.36027,1.3103,0.29332,0.98832,0.167,1.3624,0.167,0.7246,accl,sync
2.71,2.74,4.6347,4.0707,6,6,9,9,450,450,0.29,0.51,1.835,1.835,0.598,0.291,1.5532,0.98913,1.641,0.986,0.009,-0.0079676,765.75,865.69,0.063,0.46276,0.51016,1.5532,0.29413,0.98913,0.167,1.3711,0.167,0.7399,accl,sync
2.74,2.77,4.6969,4.0709,6,6,9,9,450,450,0.42,0.51,1.835,1.835,0.598,0.291,1.6154,0.98938,1.641,0.986,0.009,-0.0077748,768,863.75,0.072,0.45499,0.57241,1.6154,0.29438,0.98938,0.167,1.3837,0.167,0.7552,accl,sync
2.77,2.8,4.7165,4.0713,6,6,9,9,450,450,0.42,0.57,1.835,1.835,0.598,0.291,1.6349,0.98975,1.641,0.986,0.009,-0.0075758,770.25,861.85,0.081,0.44741,0.59194,1.6349,0.29475,0.98975,0.167,1.3963,0.167,0.7723,accl,sync
